source_collection,timestamp,co2,createdAt,expireAt,humidity,iaqi.e_score,iaqi.i_score,iaqi.m_score,iaqi.primary_grade,iaqi.sub_level,iaqiScore,k,macAddress,nox,pm25,temp,tvoc,kEffective,kSource,kCo2,kPm25,kR2Co2,kR2Pm25,kSampleCountCo2,kSampleCountPm25,rCo2,rPm25,rVoc,rTh,iaqi_nok_th,iaqi_nok_th_e,iaqi_nok_th_i,dominant_nok_th,grade_nok_th
history,2026-04-11 19:28:24.273000+00:00,863.0,2026-04-11T19:28:24.273Z,2026-05-11T19:28:23.794Z,47.59928894042969,1.97,,2.97,나쁨,중간수준 악화 (나쁨-2),2.97,0.061,,1.0,19.0,24.63416290283203,137.0,0.061,computed_co2_regression,0.061,0.0,0.0384,0.413,50,50,0.6575,0.11428571428571428,0.37,0.24007110595703124,0.658,,0.345,rCo2,보통
history,2026-04-11 19:28:30.940000+00:00,862.6666870117188,2026-04-11T19:28:30.940Z,2026-05-11T19:28:30.459Z,47.58211898803711,1.986,,2.986,나쁨,중간수준 악화 (나쁨-2),2.986,0.029,,1.0,19.0,24.640838623046875,137.0,0.029,computed_co2_regression,0.029,0.0,0.0085,0.3436,50,50,0.6566667175292968,0.11428571428571428,0.37,0.24178810119628907,0.657,,0.346,rCo2,보통
history,2026-04-11 19:28:36.708000+00:00,862.6666870117188,2026-04-11T19:28:36.708Z,2026-05-11T19:28:36.228Z,47.53538513183594,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,0.0,,1.0,18.83333396911621,24.64617919921875,137.0,0.0,computed_co2_regression,0.0,0.0,0.0001,0.2627,50,50,0.6566667175292968,0.1095238276890346,0.37,0.24646148681640626,0.657,,0.346,rCo2,보통
history,2026-04-11 19:28:42.799000+00:00,862.3333129882812,2026-04-11T19:28:42.799Z,2026-05-11T19:28:42.317Z,47.499141693115234,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,0.0,,1.0,18.83333396911621,24.663536071777344,137.0833282470703,0.0,computed_co2_regression,0.0,0.0,0.0115,0.2119,50,50,0.6558332824707032,0.1095238276890346,0.37083328247070313,0.25008583068847656,0.656,,0.347,rCo2,보통
history,2026-04-11 19:28:48.730000+00:00,862.3333129882812,2026-04-11T19:28:48.730Z,2026-05-11T19:28:48.253Z,47.4781608581543,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,0.0,,1.0,18.83333396911621,24.674217224121094,137.1666717529297,0.0,computed_co2_regression,0.0,0.0,0.0388,0.1661,50,50,0.6558332824707032,0.1095238276890346,0.37166671752929686,0.2521839141845703,0.656,,0.347,rCo2,보통
history,2026-04-11 19:28:54.701000+00:00,861.6666870117188,2026-04-11T19:28:54.701Z,2026-05-11T19:28:54.224Z,47.50200271606445,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,0.0,,1.0,19.0,24.684898376464844,137.25,0.0,computed_co2_regression,0.0,0.0,0.0739,0.1424,50,50,0.6541667175292969,0.11428571428571428,0.3725,0.2497997283935547,0.654,,0.348,rCo2,보통
history,2026-04-11 19:29:00.830000+00:00,861.3333129882812,2026-04-11T19:29:00.830Z,2026-05-11T19:29:00.360Z,47.50486373901367,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,0.0,,1.0,18.83333396911621,24.695579528808597,137.3333282470703,0.0,computed_co2_regression,0.0,0.0,0.1173,0.0993,50,50,0.6533332824707031,0.1095238276890346,0.37333328247070313,0.2495136260986328,0.653,,0.346,rCo2,보통
history,2026-04-11 19:29:06.736000+00:00,860.3333129882812,2026-04-11T19:29:06.736Z,2026-05-11T19:29:06.268Z,47.46004104614258,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,0.0,,1.0,18.83333396911621,24.68623352050781,137.4166717529297,0.0,computed_co2_regression,0.0,0.0,0.1607,0.0643,50,50,0.6508332824707032,0.1095238276890346,0.37416671752929687,0.2539958953857422,0.651,,0.347,rCo2,보통
history,2026-04-11 19:29:12.779000+00:00,859.6666870117188,2026-04-11T19:29:12.779Z,2026-05-11T19:29:12.304Z,47.42570877075195,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,0.0,,1.0,18.5,24.682228088378903,137.5,0.0,computed_co2_regression,0.0,0.0,0.2092,0.0248,50,50,0.6491667175292969,0.1,0.375,0.2574291229248047,0.649,,0.345,rCo2,보통
history,2026-04-11 19:29:18.716000+00:00,859.3333129882812,2026-04-11T19:29:18.716Z,2026-05-11T19:29:18.233Z,47.42094039916992,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,0.0,,1.0,18.33333396911621,24.691574096679688,137.5833282470703,0.0,computed_co2_regression,0.0,0.0,0.2611,0.0015,50,50,0.6483332824707031,0.09523811340332031,0.37583328247070313,0.2579059600830078,0.648,,0.344,rCo2,보통
history,2026-04-11 19:29:25.689000+00:00,859.6666870117188,2026-04-11T19:29:25.689Z,2026-05-11T19:29:25.210Z,47.42094039916992,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,0.0,,1.0,18.33333396911621,24.691574096679688,137.6666717529297,0.0,computed_co2_regression,0.0,0.091,0.3233,0.0033,50,50,0.6491667175292969,0.09523811340332031,0.37666671752929687,0.2579059600830078,0.649,,0.345,rCo2,보통
history,2026-04-11 19:29:32.242000+00:00,860.0,2026-04-11T19:29:32.242Z,2026-05-11T19:29:31.764Z,47.38565444946289,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,0.0,,1.0,18.33333396911621,24.71026611328125,137.75,0.0,computed_co2_regression,0.0,0.256,0.3895,0.0268,50,50,0.65,0.09523811340332031,0.3775,0.26143455505371094,0.65,,0.346,rCo2,보통
history,2026-04-11 19:29:38.167000+00:00,859.3333129882812,2026-04-11T19:29:38.167Z,2026-05-11T19:29:37.679Z,47.33034133911133,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,0.0,,1.0,18.33333396911621,24.71427154541016,137.8333282470703,0.0,computed_co2_regression,0.0,0.408,0.4396,0.068,50,50,0.6483332824707031,0.09523811340332031,0.37833328247070314,0.2669658660888672,0.648,,0.347,rCo2,보통
history,2026-04-11 19:29:44.136000+00:00,858.6666870117188,2026-04-11T19:29:44.136Z,2026-05-11T19:29:43.664Z,47.30173110961914,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,0.0,,1.0,18.33333396911621,24.71961212158203,137.9166717529297,0.0,computed_co2_regression,0.0,0.56,0.4728,0.1282,50,50,0.6466667175292968,0.09523811340332031,0.37916671752929687,0.26982688903808594,0.647,,0.348,rCo2,보통
history,2026-04-11 19:29:50.152000+00:00,857.6666870117188,2026-04-11T19:29:50.152Z,2026-05-11T19:29:49.670Z,47.30745697021485,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,0.0,,1.0,18.66666603088379,24.720947265625,138.0,0.0,computed_co2_regression,0.0,0.677,0.4726,0.1994,50,50,0.6441667175292969,0.10476188659667969,0.38,0.26925430297851494,0.644,,0.35,rCo2,보통
history,2026-04-11 19:29:56.148000+00:00,857.3333129882812,2026-04-11T19:29:56.148Z,2026-05-11T19:29:55.677Z,47.327484130859375,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,0.0,,1.0,18.83333396911621,24.734298706054688,138.0,0.0,computed_co2_regression,0.0,0.784,0.4708,0.2784,50,50,0.6433332824707031,0.1095238276890346,0.38,0.2672515869140625,0.643,,0.35,rCo2,보통
history,2026-04-11 19:30:02.226000+00:00,857.0,2026-04-11T19:30:02.226Z,2026-05-11T19:30:01.749Z,47.33797454833984,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,0.0,,1.0,18.83333396911621,24.74497985839844,138.0,0.0,computed_co2_regression,0.0,0.917,0.4644,0.4013,50,50,0.6425,0.1095238276890346,0.38,0.2662025451660163,0.642,,0.35,rCo2,보통
history,2026-04-11 19:30:08.186000+00:00,856.6666870117188,2026-04-11T19:30:08.186Z,2026-05-11T19:30:07.709Z,47.331298828125,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,0.0,,1.0,18.66666603088379,24.7423095703125,138.0,0.0,computed_co2_regression,0.0,1.05,0.4535,0.5268,50,50,0.6416667175292968,0.10476188659667969,0.38,0.2668701171875,0.642,,0.348,rCo2,보통
history,2026-04-11 19:30:14.178000+00:00,856.3333129882812,2026-04-11T19:30:14.178Z,2026-05-11T19:30:13.701Z,47.33988952636719,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,0.0,,1.0,18.66666603088379,24.758331298828125,138.0,0.0,computed_co2_regression,0.0,1.159,0.4288,0.6417,50,50,0.6408332824707031,0.10476188659667969,0.38,0.26601104736328124,0.641,,0.348,rCo2,보통
history,2026-04-11 19:30:20.172000+00:00,856.0,2026-04-11T19:30:20.172Z,2026-05-11T19:30:19.699Z,47.311279296875,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,0.0,,1.0,19.0,24.770347595214844,138.0,0.0,computed_co2_regression,0.0,1.197,0.3878,0.695,50,50,0.64,0.11428571428571428,0.38,0.2688720703125,0.64,,0.351,rCo2,보통
history,2026-04-11 19:30:27.197000+00:00,856.0,2026-04-11T19:30:27.197Z,2026-05-11T19:30:26.712Z,47.262638092041016,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,0.0,,1.0,19.33333396911621,24.76233673095703,138.0,0.0,computed_co2_regression,0.0,1.16,0.342,0.6596,50,50,0.64,0.12380954197474889,0.38,0.27373619079589845,0.64,,0.354,rCo2,보통
history,2026-04-11 19:30:33.722000+00:00,855.6666870117188,2026-04-11T19:30:33.722Z,2026-05-11T19:30:33.239Z,47.26073455810547,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,0.0,,1.0,19.33333396911621,24.75699615478516,138.0,0.0,computed_co2_regression,0.0,1.109,0.284,0.6189,50,50,0.6391667175292969,0.12380954197474889,0.38,0.2739265441894531,0.639,,0.354,rCo2,보통
history,2026-04-11 19:30:39.735000+00:00,855.6666870117188,2026-04-11T19:30:39.735Z,2026-05-11T19:30:39.252Z,47.22449493408203,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,0.0,,1.0,19.33333396911621,24.77168273925781,138.0,0.0,computed_co2_regression,0.0,1.046,0.2293,0.5713,50,50,0.6391667175292969,0.12380954197474889,0.38,0.27755050659179686,0.639,,0.355,rCo2,보통
history,2026-04-11 19:30:45.656000+00:00,855.3333129882812,2026-04-11T19:30:45.656Z,2026-05-11T19:30:45.181Z,47.180625915527344,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,0.0,,1.0,19.33333396911621,24.75299072265625,138.0,0.0,computed_co2_regression,0.0,0.979,0.1699,0.5224,50,50,0.6383332824707031,0.12380954197474889,0.38,0.2819374084472656,0.638,,0.356,rCo2,보통
history,2026-04-11 19:30:51.796000+00:00,855.6666870117188,2026-04-11T19:30:51.796Z,2026-05-11T19:30:51.322Z,47.13103485107422,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,0.0,,1.0,19.16666603088379,24.75165557861328,138.0,0.0,computed_co2_regression,0.0,0.945,0.1242,0.5002,50,50,0.6391667175292969,0.11904760088239397,0.38,0.2868965148925781,0.639,,0.356,rCo2,보통
history,2026-04-11 19:30:57.720000+00:00,855.6666870117188,2026-04-11T19:30:57.720Z,2026-05-11T19:30:57.224Z,47.066184997558594,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,0.0,,1.0,18.66666603088379,24.770347595214844,138.0,0.0,computed_co2_regression,0.0,0.966,0.0814,0.5191,50,50,0.6391667175292969,0.10476188659667969,0.38,0.2933815002441406,0.639,,0.354,rCo2,보통
history,2026-04-11 19:31:03.643000+00:00,855.6666870117188,2026-04-11T19:31:03.643Z,2026-05-11T19:31:03.162Z,47.01754760742188,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,0.0,,1.0,18.0,24.759666442871094,138.0,0.0,computed_co2_regression,0.0,1.068,0.046,0.5587,50,50,0.6391667175292969,0.08571428571428572,0.38,0.29824523925781177,0.639,,0.351,rCo2,보통
history,2026-04-11 19:31:09.673000+00:00,855.3333129882812,2026-04-11T19:31:09.673Z,2026-05-11T19:31:09.193Z,47.00324249267578,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,0.0,,1.0,17.83333396911621,24.75699615478516,138.0,0.0,computed_co2_regression,0.0,1.165,0.0173,0.6002,50,50,0.6383332824707031,0.08095239911760603,0.38,0.29967575073242186,0.638,,0.35,rCo2,보통
history,2026-04-11 19:31:15.691000+00:00,854.6666870117188,2026-04-11T19:31:15.691Z,2026-05-11T19:31:15.200Z,47.00801086425781,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,0.0,,1.0,17.83333396911621,24.777023315429688,138.0,0.0,computed_co2_regression,0.0,1.234,0.0011,0.629,50,50,0.6366667175292968,0.08095239911760603,0.38,0.29919891357421874,0.637,,0.349,rCo2,보통
history,2026-04-11 19:31:23.218000+00:00,854.3333129882812,2026-04-11T19:31:23.218Z,2026-05-11T19:31:22.743Z,47.02899169921875,1.991,,2.991,나쁨,중간수준 악화 (나쁨-2),2.991,0.019,,1.0,17.66666603088379,24.791709899902344,138.0,0.019,computed_co2_regression,0.019,1.309,0.0049,0.6505,50,50,0.6358332824707031,0.07619045802525111,0.38,0.297100830078125,0.636,,0.347,rCo2,보통
history,2026-04-11 19:31:28.355000+00:00,853.0,2026-04-11T19:31:28.355Z,2026-05-11T19:31:27.881Z,47.04997253417969,1.975,,2.975,나쁨,중간수준 악화 (나쁨-2),2.975,0.05,,1.0,17.66666603088379,24.77435302734375,138.0,0.05,computed_co2_regression,0.05,1.353,0.035,0.6625,50,50,0.6325,0.07619045802525111,0.38,0.29500274658203124,0.632,,0.346,rCo2,보통
history,2026-04-11 19:31:34.711000+00:00,852.0,2026-04-11T19:31:34.711Z,2026-05-11T19:31:34.229Z,47.0356674194336,1.959,,2.959,나쁨,중간수준 악화 (나쁨-2),2.959,0.082,,1.0,17.66666603088379,24.763671875,137.9166717529297,0.082,computed_co2_regression,0.082,1.402,0.0866,0.6789,50,50,0.63,0.07619045802525111,0.37916671752929687,0.2964332580566399,0.63,,0.345,rCo2,보통
history,2026-04-11 19:31:40.806000+00:00,851.0,2026-04-11T19:31:40.806Z,2026-05-11T19:31:40.326Z,47.04329681396485,1.943,,2.943,나쁨,중간수준 악화 (나쁨-2),2.943,0.115,,1.0,18.16666603088379,24.781028747558597,137.8333282470703,0.115,computed_co2_regression,0.115,1.358,0.1518,0.6664,50,50,0.6275,0.0904761723109654,0.37833328247070314,0.2956703186035149,0.628,,0.348,rCo2,보통
history,2026-04-11 19:31:46.766000+00:00,850.3333129882812,2026-04-11T19:31:46.766Z,2026-05-11T19:31:46.290Z,47.06046295166016,1.926,,2.926,나쁨,중간수준 악화 (나쁨-2),2.926,0.148,,1.0,18.83333396911621,24.79972076416016,137.75,0.148,computed_co2_regression,0.148,1.228,0.2269,0.5895,50,50,0.6258332824707031,0.1095238276890346,0.3775,0.29395370483398364,0.626,,0.352,rCo2,보통
history,2026-04-11 19:31:52.794000+00:00,849.6666870117188,2026-04-11T19:31:52.794Z,2026-05-11T19:31:52.306Z,47.09956359863281,1.909,,2.909,나쁨,중간수준 악화 (나쁨-2),2.909,0.182,,1.0,19.33333396911621,24.806396484375,137.6666717529297,0.182,computed_co2_regression,0.182,1.095,0.3094,0.4816,50,50,0.6241667175292969,0.12380954197474889,0.37666671752929687,0.29004364013671874,0.624,,0.354,rCo2,보통
history,2026-04-11 19:31:58.721000+00:00,848.6666870117188,2026-04-11T19:31:58.721Z,2026-05-11T19:31:58.248Z,47.15392303466797,1.89,,2.89,나쁨,중간수준 악화 (나쁨-2),2.89,0.22,,1.0,19.83333396911621,24.806396484375,137.5833282470703,0.22,computed_co2_regression,0.22,0.94,0.3967,0.3469,50,50,0.6216667175292969,0.13809525626046318,0.37583328247070313,0.2846076965332031,0.622,,0.355,rCo2,보통
history,2026-04-11 19:32:04.722000+00:00,848.3333129882812,2026-04-11T19:32:04.722Z,2026-05-11T19:32:04.242Z,47.20732879638672,1.872,,2.872,나쁨,중간수준 악화 (나쁨-2),2.872,0.257,,1.0,20.0,24.801055908203125,137.4166717529297,0.257,computed_co2_regression,0.257,0.784,0.4834,0.2385,50,50,0.6208332824707031,0.14285714285714285,0.37416671752929687,0.2792671203613281,0.621,,0.354,rCo2,보통
history,2026-04-11 19:32:10.820000+00:00,848.0,2026-04-11T19:32:10.820Z,2026-05-11T19:32:10.331Z,47.25310516357422,1.854,,2.854,나쁨,중간수준 악화 (나쁨-2),2.854,0.293,,1.0,20.33333396911621,24.803726196289062,137.3333282470703,0.293,computed_co2_regression,0.293,0.559,0.5699,0.1198,50,50,0.62,0.15238097054617747,0.37333328247070313,0.2746894836425781,0.62,,0.355,rCo2,보통
history,2026-04-11 19:32:16.721000+00:00,848.3333129882812,2026-04-11T19:32:16.721Z,2026-05-11T19:32:16.234Z,47.249290466308594,1.838,,2.838,나쁨,중간수준 악화 (나쁨-2),2.838,0.325,,1.0,20.16666603088379,24.803726196289062,137.25,0.325,computed_co2_regression,0.325,0.365,0.65,0.0541,50,50,0.6208332824707031,0.14761902945382255,0.3725,0.2750709533691406,0.621,,0.354,rCo2,보통
history,2026-04-11 19:32:23.601000+00:00,848.6666870117188,2026-04-11T19:32:23.601Z,2026-05-11T19:32:23.122Z,47.22640228271485,1.824,,2.824,나쁨,중간수준 악화 (나쁨-2),2.824,0.353,,1.0,19.83333396911621,24.80773162841797,137.1666717529297,0.353,computed_co2_regression,0.353,0.225,0.7232,0.0219,50,50,0.6216667175292969,0.13809525626046318,0.37166671752929686,0.2773597717285149,0.622,,0.352,rCo2,보통
history,2026-04-11 19:32:29.929000+00:00,849.3333129882812,2026-04-11T19:32:29.929Z,2026-05-11T19:32:29.444Z,47.16155242919922,1.812,,2.812,나쁨,중간수준 악화 (나쁨-2),2.812,0.376,,1.0,19.5,24.823753356933597,137.0833282470703,0.376,computed_co2_regression,0.376,0.108,0.7869,0.0055,50,50,0.6233332824707031,0.12857142857142856,0.37083328247070313,0.2838447570800781,0.623,,0.352,rCo2,보통
history,2026-04-11 19:32:36.308000+00:00,849.6666870117188,2026-04-11T19:32:36.308Z,2026-05-11T19:32:35.821Z,47.09574890136719,1.801,,2.802,나쁨,중간수준 악화 (나쁨-2),2.802,0.397,,1.0,19.5,24.821083068847656,137.0,0.397,computed_co2_regression,0.397,0.0,0.8436,0.0002,50,50,0.6241667175292969,0.12857142857142856,0.37,0.29042510986328124,0.624,,0.353,rCo2,보통
history,2026-04-11 19:32:42.372000+00:00,850.0,2026-04-11T19:32:42.372Z,2026-05-11T19:32:41.893Z,47.09002685546875,1.793,,2.794,나쁨,중간수준 악화 (나쁨-2),2.794,0.413,,1.0,19.66666603088379,24.822418212890625,137.0,0.413,computed_co2_regression,0.413,0.0,0.8882,0.0137,50,50,0.625,0.13333331516810826,0.37,0.290997314453125,0.625,,0.355,rCo2,보통
history,2026-04-11 19:32:48.661000+00:00,850.0,2026-04-11T19:32:48.661Z,2026-05-11T19:32:48.181Z,47.08144378662109,1.787,,2.787,나쁨,중간수준 악화 (나쁨-2),2.787,0.427,,1.0,19.33333396911621,24.822418212890625,137.0,0.427,computed_co2_regression,0.427,0.0,0.9198,0.027,50,50,0.625,0.12380954197474889,0.37,0.29185562133789134,0.625,,0.353,rCo2,보통
history,2026-04-11 19:32:54.259000+00:00,850.3333129882812,2026-04-11T19:32:54.259Z,2026-05-11T19:32:53.763Z,47.05378723144531,1.784,,2.784,나쁨,중간수준 악화 (나쁨-2),2.784,0.433,,1.0,19.16666603088379,24.831764221191406,137.0,0.433,computed_co2_regression,0.433,0.0,0.9337,0.0374,50,50,0.6258332824707031,0.11904760088239397,0.37,0.29462127685546874,0.626,,0.352,rCo2,보통
history,2026-04-11 19:33:00.701000+00:00,851.0,2026-04-11T19:33:00.701Z,2026-05-11T19:33:00.217Z,47.00801086425781,1.785,,2.785,나쁨,중간수준 악화 (나쁨-2),2.785,0.431,,1.0,18.83333396911621,24.853126525878903,137.0,0.431,computed_co2_regression,0.431,0.0,0.9298,0.0429,50,50,0.6275,0.1095238276890346,0.37,0.29919891357421874,0.628,,0.352,rCo2,보통
history,2026-04-11 19:33:06.288000+00:00,851.3333129882812,2026-04-11T19:33:06.288Z,2026-05-11T19:33:05.813Z,47.00419616699219,1.788,,2.788,나쁨,중간수준 악화 (나쁨-2),2.788,0.424,,1.0,18.66666603088379,24.845115661621094,137.0,0.424,computed_co2_regression,0.424,0.0,0.918,0.0494,50,50,0.6283332824707031,0.10476188659667969,0.37,0.29958038330078124,0.628,,0.351,rCo2,보통
history,2026-04-11 19:33:12.466000+00:00,851.3333129882812,2026-04-11T19:33:12.466Z,2026-05-11T19:33:11.986Z,47.0356674194336,1.793,,2.793,나쁨,중간수준 악화 (나쁨-2),2.793,0.415,,1.0,18.5,24.84244537353516,136.9166717529297,0.415,computed_co2_regression,0.415,0.0,0.9035,0.0482,50,50,0.6283332824707031,0.1,0.36916671752929686,0.2964332580566399,0.628,,0.348,rCo2,보통
history,2026-04-11 19:33:18.315000+00:00,851.0,2026-04-11T19:33:18.315Z,2026-05-11T19:33:17.841Z,47.055694580078125,1.797,,2.798,나쁨,중간수준 악화 (나쁨-2),2.798,0.405,,1.0,18.16666603088379,24.854461669921875,136.8333282470703,0.405,computed_co2_regression,0.405,0.0,0.8911,0.0289,50,50,0.6275,0.0904761723109654,0.3683332824707031,0.2944305419921875,0.628,,0.345,rCo2,보통
history,2026-04-11 19:33:26.078000+00:00,851.0,2026-04-11T19:33:26.078Z,2026-05-11T19:33:25.603Z,47.055694580078125,1.805,,2.805,나쁨,중간수준 악화 (나쁨-2),2.805,0.391,,1.0,18.16666603088379,24.863807678222656,136.6666717529297,0.391,computed_co2_regression,0.391,0.0,0.8733,0.0201,50,50,0.6275,0.0904761723109654,0.36666671752929686,0.2944305419921875,0.628,,0.345,rCo2,보통
history,2026-04-11 19:33:31.742000+00:00,851.0,2026-04-11T19:33:31.742Z,2026-05-11T19:33:31.250Z,47.17013549804688,1.812,,2.812,나쁨,중간수준 악화 (나쁨-2),2.812,0.377,,1.0,18.33333396911621,24.86781311035156,136.5833282470703,0.377,computed_co2_regression,0.377,0.0,0.8548,0.0182,50,50,0.6275,0.09523811340332031,0.3658332824707031,0.28298645019531177,0.628,,0.343,rCo2,보통
history,2026-04-11 19:33:38.268000+00:00,852.0,2026-04-11T19:33:38.268Z,2026-05-11T19:33:37.785Z,47.48199462890625,1.822,,2.823,나쁨,중간수준 악화 (나쁨-2),2.823,0.355,,1.0,18.66666603088379,24.865142822265625,136.5,0.355,computed_co2_regression,0.355,0.0,0.8166,0.0216,50,50,0.63,0.10476188659667969,0.365,0.251800537109375,0.63,,0.338,rCo2,보통
history,2026-04-11 19:33:44.247000+00:00,853.6666870117188,2026-04-11T19:33:44.247Z,2026-05-11T19:33:43.759Z,47.64126586914063,1.837,,2.837,나쁨,중간수준 악화 (나쁨-2),2.837,0.326,,1.0,18.66666603088379,24.87181854248047,136.4166717529297,0.326,computed_co2_regression,0.326,0.0,0.7462,0.02,50,50,0.6341667175292969,0.10476188659667969,0.36416671752929686,0.2358734130859368,0.634,,0.335,rCo2,보통
history,2026-04-11 19:33:50.215000+00:00,856.3333129882812,2026-04-11T19:33:50.215Z,2026-05-11T19:33:49.732Z,47.584999084472656,1.858,,2.858,나쁨,중간수준 악화 (나쁨-2),2.858,0.285,,1.0,18.83333396911621,24.87982940673828,136.4166717529297,0.285,computed_co2_regression,0.285,0.0,0.6113,0.0235,50,50,0.6408332824707031,0.1095238276890346,0.36416671752929686,0.24150009155273439,0.641,,0.339,rCo2,보통
history,2026-04-11 19:33:56.239000+00:00,861.3333129882812,2026-04-11T19:33:56.239Z,2026-05-11T19:33:55.753Z,47.52872467041016,1.889,,2.889,나쁨,중간수준 악화 (나쁨-2),2.889,0.223,,1.0,19.33333396911621,24.86781311035156,136.4166717529297,0.223,computed_co2_regression,0.223,0.0,0.3545,0.0455,50,50,0.6533332824707031,0.12380954197474889,0.36416671752929686,0.24712753295898365,0.653,,0.347,rCo2,보통
history,2026-04-11 19:34:02.314000+00:00,867.6666870117188,2026-04-11T19:34:02.314Z,2026-05-11T19:34:01.829Z,47.45148086547852,1.93,,2.931,나쁨,중간수준 악화 (나쁨-2),2.931,0.139,,1.0,19.66666603088379,24.88116836547852,136.4166717529297,0.139,computed_co2_regression,0.139,0.0,0.1052,0.0709,50,50,0.6691667175292969,0.13333331516810826,0.36416671752929686,0.25485191345214775,0.669,,0.355,rCo2,보통
history,2026-04-11 19:34:08.246000+00:00,876.0,2026-04-11T19:34:08.246Z,2026-05-11T19:34:07.765Z,47.41714859008789,1.986,,2.986,나쁨,중간수준 악화 (나쁨-2),2.986,0.029,,1.0,19.83333396911621,24.88650894165039,136.4166717529297,0.029,computed_co2_regression,0.029,0.0,0.0029,0.0988,50,50,0.69,0.13809525626046318,0.36416671752929686,0.2582851409912109,0.69,,0.363,rCo2,보통
history,2026-04-11 19:34:14.226000+00:00,883.0,2026-04-11T19:34:14.226Z,2026-05-11T19:34:13.738Z,47.70420455932617,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,0.0,,1.0,19.83333396911621,24.878494262695312,136.4166717529297,0.0,computed_co2_regression,0.0,0.0,0.0177,0.1136,50,50,0.7075,0.13809525626046318,0.36416671752929686,0.22957954406738282,0.708,,0.36,rCo2,보통
history,2026-04-11 19:34:20.221000+00:00,895.0,2026-04-11T19:34:20.221Z,2026-05-11T19:34:19.744Z,47.88158798217773,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,0.0,,1.0,19.83333396911621,24.894519805908203,136.5833282470703,0.0,computed_co2_regression,0.0,0.0,0.0784,0.1223,50,50,0.7375,0.13809525626046318,0.3658332824707031,0.22362995147705078,0.738,,0.366,rCo2,보통
history,2026-04-11 19:34:27.251000+00:00,908.0,2026-04-11T19:34:27.251Z,2026-05-11T19:34:26.777Z,47.68321990966797,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,0.0,,1.0,19.66666603088379,24.901199340820312,136.75,0.0,computed_co2_regression,0.0,0.0,0.1479,0.1218,50,50,0.77,0.13333331516810826,0.3675,0.23167800903320312,0.77,,0.376,rCo2,보통
history,2026-04-11 19:34:32.577000+00:00,926.3333129882812,2026-04-11T19:34:32.577Z,2026-05-11T19:34:32.080Z,47.470550537109375,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,0.0,,1.0,19.0,24.911880493164062,137.0,0.0,computed_co2_regression,0.0,0.0,0.2112,0.0882,50,50,0.8158332824707031,0.11428571428571428,0.37,0.2529449462890625,0.816,,0.388,rCo2,보통
history,2026-04-11 19:34:39.143000+00:00,942.6666870117188,2026-04-11T19:34:39.143Z,2026-05-11T19:34:38.666Z,47.29507064819336,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,0.0,,1.0,18.33333396911621,24.917221069335938,137.3333282470703,0.0,computed_co2_regression,0.0,0.0,0.2669,0.041,50,50,0.8566667175292969,0.09523811340332031,0.37333328247070313,0.2704929351806641,0.857,,0.399,rCo2,보통
history,2026-04-11 19:34:45.232000+00:00,955.6666870117188,2026-04-11T19:34:45.232Z,2026-05-11T19:34:44.748Z,47.181583404541016,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,0.0,,1.0,18.0,24.91321563720703,137.75,0.0,computed_co2_regression,0.0,0.0,0.3178,0.0115,50,50,0.8891667175292969,0.08571428571428572,0.3775,0.28184165954589846,0.889,,0.409,rCo2,보통
