co2,createdAt,expireAt,humidity,iaqi.e_score,iaqi.i_score,iaqi.m_score,iaqi.primary_grade,iaqi.sub_level,iaqiScore,k,kCo2,kEffective,kPm25,kR2Co2,kR2Pm25,kSampleCountCo2,kSampleCountPm25,kSource,nox,pm25,source_collection,temp,timestamp,tvoc,timestamp_kst,rCo2,rPm25,rVoc,rK,rTh,m_orig,m_no_k,m_no_k_th
594.6666870117188,2026-04-12T22:52:56.691Z,2026-05-12T22:52:55.770Z,43.15118408203125,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,,0.0,0.0,0.0,0.1926,0.3548,48,48,computed_co2_regression,3.0,21.33333396911621,history,24.467269897460938,2026-04-12 22:52:56.691000+00:00,30.41666603088379,2026-04-13 07:52:56.691000+09:00,0.0,0.18095239911760602,0.0,3.0,0.684881591796875,3.0,0.18095239911760602,0.684881591796875
594.6666870117188,2026-04-12T22:53:03.684Z,2026-05-12T22:53:02.595Z,42.98619842529297,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,,0.0,0.0,0.0,0.2491,0.3557,48,48,computed_co2_regression,3.0,21.0,history,24.45792388916016,2026-04-12 22:53:03.684000+00:00,30.33333396911621,2026-04-13 07:53:03.684000+09:00,0.0,0.17142857142857143,0.0,3.0,0.7013801574707031,3.0,0.17142857142857143,0.7013801574707031
595.0,2026-04-12T22:53:09.614Z,2026-05-12T22:53:08.674Z,43.07775115966797,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,,0.0,0.0,0.0,0.3053,0.3487,48,48,computed_co2_regression,3.0,20.83333396911621,history,24.45391845703125,2026-04-12 22:53:09.614000+00:00,30.16666603088379,2026-04-13 07:53:09.614000+09:00,0.0,0.16666668483189173,0.0,3.0,0.6922248840332031,3.0,0.16666668483189173,0.6922248840332031
595.0,2026-04-12T22:53:16.434Z,2026-05-12T22:53:15.350Z,43.315216064453125,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,,0.0,0.0,0.0,0.3582,0.3334,48,48,computed_co2_regression,3.0,20.66666603088379,history,24.45391845703125,2026-04-12 22:53:16.434000+00:00,29.83333396911621,2026-04-13 07:53:16.434000+09:00,0.0,0.16190474373953684,0.0,3.0,0.6684783935546875,3.0,0.16190474373953684,0.6684783935546875
595.0,2026-04-12T22:53:22.672Z,2026-05-12T22:53:21.511Z,43.18074798583984,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,,0.0,0.0,0.0,0.4065,0.2975,48,48,computed_co2_regression,3.0,20.33333396911621,history,24.436561584472656,2026-04-12 22:53:22.672000+00:00,29.66666603088379,2026-04-13 07:53:22.672000+09:00,0.0,0.15238097054617747,0.0,3.0,0.6819252014160163,3.0,0.15238097054617747,0.6819252014160163
595.0,2026-04-12T22:53:28.548Z,2026-05-12T22:53:27.616Z,43.083473205566406,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,,0.0,0.0,0.0,0.4499,0.2456,48,48,computed_co2_regression,3.0,20.0,history,24.43122100830078,2026-04-12 22:53:28.548000+00:00,29.58333396911621,2026-04-13 07:53:28.548000+09:00,0.0,0.14285714285714285,0.0,3.0,0.6916526794433594,3.0,0.14285714285714285,0.6916526794433594
595.0,2026-04-12T22:53:35.947Z,2026-05-12T22:53:34.875Z,43.07393646240234,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,,0.0,0.0,0.0,0.4883,0.2046,48,48,computed_co2_regression,3.0,20.0,history,24.427215576171875,2026-04-12 22:53:35.947000+00:00,29.5,2026-04-13 07:53:35.947000+09:00,0.0,0.14285714285714285,0.0,3.0,0.6926063537597663,3.0,0.14285714285714285,0.6926063537597663
595.0,2026-04-12T22:53:41.578Z,2026-05-12T22:53:40.643Z,42.775428771972656,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,,0.0,0.0,0.0,0.5213,0.1762,48,48,computed_co2_regression,3.0,20.0,history,24.43255615234375,2026-04-12 22:53:41.578000+00:00,29.41666603088379,2026-04-13 07:53:41.578000+09:00,0.0,0.14285714285714285,0.0,3.0,0.7224571228027343,3.0,0.14285714285714285,0.7224571228027343
595.0,2026-04-12T22:53:47.589Z,2026-05-12T22:53:46.622Z,42.81548309326172,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,,0.0,0.0,0.0,0.5459,0.1548,48,48,computed_co2_regression,3.0,20.0,history,24.45391845703125,2026-04-12 22:53:47.589000+00:00,29.33333396911621,2026-04-13 07:53:47.589000+09:00,0.0,0.14285714285714285,0.0,3.0,0.7184516906738281,3.0,0.14285714285714285,0.7184516906738281
595.0,2026-04-12T22:53:53.594Z,2026-05-12T22:53:52.654Z,43.07297897338867,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,,0.0,0.0,0.0,0.5624,0.1286,48,48,computed_co2_regression,3.0,19.83333396911621,history,24.44857788085937,2026-04-12 22:53:53.594000+00:00,29.25,2026-04-13 07:53:53.594000+09:00,0.0,0.13809525626046318,0.0,3.0,0.6927021026611329,3.0,0.13809525626046318,0.6927021026611329
595.0,2026-04-12T22:53:59.824Z,2026-05-12T22:53:58.752Z,42.96807098388672,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,,0.0,0.0,0.0,0.5739,0.1091,48,48,computed_co2_regression,3.0,19.66666603088379,history,24.416534423828125,2026-04-12 22:53:59.824000+00:00,29.16666603088379,2026-04-13 07:53:59.824000+09:00,0.0,0.13333331516810826,0.0,3.0,0.7031929016113281,3.0,0.13333331516810826,0.7031929016113281
595.0,2026-04-12T22:54:06.335Z,2026-05-12T22:54:05.410Z,43.072975158691406,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,,0.0,0.0,0.0,0.5851,0.1072,48,48,computed_co2_regression,3.0,19.83333396911621,history,24.40184783935547,2026-04-12 22:54:06.335000+00:00,29.08333396911621,2026-04-13 07:54:06.335000+09:00,0.0,0.13809525626046318,0.0,3.0,0.6927024841308593,3.0,0.13809525626046318,0.6927024841308593
595.0,2026-04-12T22:54:13.145Z,2026-05-12T22:54:12.197Z,42.90702819824219,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,,0.0,0.0,0.0,0.5963,0.0957,48,48,computed_co2_regression,3.0,19.66666603088379,history,24.417869567871094,2026-04-12 22:54:13.145000+00:00,29.0,2026-04-13 07:54:13.145000+09:00,0.0,0.13333331516810826,0.0,3.0,0.7092971801757812,3.0,0.13333331516810826,0.7092971801757812
595.3333129882812,2026-04-12T22:54:19.698Z,2026-05-12T22:54:18.737Z,42.34626007080078,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,,0.0,0.0,0.0,0.6093,0.0955,48,48,computed_co2_regression,3.0,19.83333396911621,history,24.42321014404297,2026-04-12 22:54:19.698000+00:00,29.0,2026-04-13 07:54:19.698000+09:00,0.0,0.13809525626046318,0.0,3.0,0.7653739929199219,3.0,0.13809525626046318,0.7653739929199219
596.0,2026-04-12T22:54:25.528Z,2026-05-12T22:54:24.582Z,42.25947189331055,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,,0.0,0.0,0.0,0.6229,0.1063,48,48,computed_co2_regression,3.0,20.0,history,24.421875,2026-04-12 22:54:25.528000+00:00,29.0,2026-04-13 07:54:25.528000+09:00,0.0,0.14285714285714285,0.0,3.0,0.7740528106689453,3.0,0.14285714285714285,0.7740528106689453
596.6666870117188,2026-04-12T22:54:31.787Z,2026-05-12T22:54:30.678Z,42.64380645751953,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,,0.0,0.0,0.0,0.6359,0.1051,49,49,computed_co2_regression,3.0,20.33333396911621,history,24.421875,2026-04-12 22:54:31.787000+00:00,29.0,2026-04-13 07:54:31.787000+09:00,0.0,0.15238097054617747,0.0,3.0,0.7356193542480469,3.0,0.15238097054617747,0.7356193542480469
597.0,2026-04-12T22:54:38.775Z,2026-05-12T22:54:37.861Z,42.52650451660156,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,,0.0,0.0,0.0,0.6525,0.1664,48,48,computed_co2_regression,3.0,20.66666603088379,history,24.417869567871094,2026-04-12 22:54:38.775000+00:00,29.0,2026-04-13 07:54:38.775000+09:00,0.0,0.16190474373953684,0.0,3.0,0.7473495483398438,3.0,0.16190474373953684,0.7473495483398438
597.0,2026-04-12T22:54:44.654Z,2026-05-12T22:54:43.580Z,41.96955108642578,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,,0.0,0.0,0.0,0.6706,0.1975,48,48,computed_co2_regression,3.0,20.83333396911621,history,24.42053985595703,2026-04-12 22:54:44.654000+00:00,29.0,2026-04-13 07:54:44.654000+09:00,0.0,0.16666668483189173,0.0,3.0,0.8030448913574219,3.0,0.16666668483189173,0.8030448913574219
597.0,2026-04-12T22:54:50.662Z,2026-05-12T22:54:49.737Z,41.76069641113281,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,,0.0,0.0,0.0,0.6917,0.2227,48,48,computed_co2_regression,3.0,20.83333396911621,history,24.43122100830078,2026-04-12 22:54:50.662000+00:00,29.0,2026-04-13 07:54:50.662000+09:00,0.0,0.16666668483189173,0.0,3.0,0.8239303588867187,3.0,0.16666668483189173,0.8239303588867187
597.0,2026-04-12T22:54:56.698Z,2026-05-12T22:54:55.615Z,42.02677154541016,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,,0.0,0.0,0.0,0.7132,0.2338,48,48,computed_co2_regression,3.0,20.83333396911621,history,24.43122100830078,2026-04-12 22:54:56.698000+00:00,29.0,2026-04-13 07:54:56.698000+09:00,0.0,0.16666668483189173,0.0,3.0,0.7973228454589837,3.0,0.16666668483189173,0.7973228454589837
597.3333129882812,2026-04-12T22:55:03.491Z,2026-05-12T22:55:02.554Z,42.202247619628906,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,,0.0,0.0,0.0,0.7338,0.22,48,48,computed_co2_regression,3.0,20.66666603088379,history,24.419204711914062,2026-04-12 22:55:03.491000+00:00,29.0,2026-04-13 07:55:03.491000+09:00,0.0,0.16190474373953684,0.0,3.0,0.7797752380371094,3.0,0.16190474373953684,0.7797752380371094
597.6666870117188,2026-04-12T22:55:09.555Z,2026-05-12T22:55:08.633Z,42.16791534423828,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,,0.0,0.0,0.0,0.7535,0.1893,48,48,computed_co2_regression,3.0,20.5,history,24.42053985595703,2026-04-12 22:55:09.555000+00:00,29.0,2026-04-13 07:55:09.555000+09:00,0.0,0.15714285714285714,0.0,3.0,0.7832084655761719,3.0,0.15714285714285714,0.7832084655761719
598.3333129882812,2026-04-12T22:55:16.299Z,2026-05-12T22:55:15.336Z,42.19366455078125,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,,0.0,0.0,0.0,0.7707,0.1622,48,48,computed_co2_regression,3.0,20.5,history,24.413864135742188,2026-04-12 22:55:16.299000+00:00,29.0,2026-04-13 07:55:16.299000+09:00,0.0,0.15714285714285714,0.0,3.0,0.780633544921875,3.0,0.15714285714285714,0.780633544921875
598.6666870117188,2026-04-12T22:55:22.163Z,2026-05-12T22:55:21.232Z,42.276634216308594,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,,0.0,0.0,0.0,0.7821,0.1266,48,48,computed_co2_regression,3.0,20.5,history,24.41119384765625,2026-04-12 22:55:22.163000+00:00,28.91666603088379,2026-04-13 07:55:22.163000+09:00,0.0,0.15714285714285714,0.0,3.0,0.7723365783691406,3.0,0.15714285714285714,0.7723365783691406
599.3333129882812,2026-04-12T22:55:28.161Z,2026-05-12T22:55:27.233Z,42.26042175292969,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,,0.0,0.0,0.0,0.7856,0.0883,48,48,computed_co2_regression,3.0,20.5,history,24.43122100830078,2026-04-12 22:55:28.161000+00:00,28.83333396911621,2026-04-13 07:55:28.161000+09:00,0.0,0.15714285714285714,0.0,3.0,0.7739578247070312,3.0,0.15714285714285714,0.7739578247070312
600.0,2026-04-12T22:55:34.177Z,2026-05-12T22:55:33.240Z,42.19747924804688,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,,0.0,0.0,0.0,0.7851,0.0438,48,48,computed_co2_regression,3.0,20.16666603088379,history,24.425880432128903,2026-04-12 22:55:34.177000+00:00,28.75,2026-04-13 07:55:34.177000+09:00,0.0,0.14761902945382255,0.0,3.0,0.7802520751953118,3.0,0.14761902945382255,0.7802520751953118
602.3333129882812,2026-04-12T22:55:41.499Z,2026-05-12T22:55:40.546Z,42.22036743164063,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,,0.0,0.0,0.0,0.7862,0.0128,48,48,computed_co2_regression,3.0,20.16666603088379,history,24.40318298339844,2026-04-12 22:55:41.499000+00:00,28.66666603088379,2026-04-13 07:55:41.499000+09:00,0.005833282470703125,0.14761902945382255,0.0,3.0,0.7779632568359368,3.0,0.14761902945382255,0.7779632568359368
605.3333129882812,2026-04-12T22:55:47.544Z,2026-05-12T22:55:46.608Z,42.23467254638672,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,,0.0,0.0,0.0,0.7882,0.0001,48,48,computed_co2_regression,3.0,20.16666603088379,history,24.413864135742188,2026-04-12 22:55:47.544000+00:00,28.58333396911621,2026-04-13 07:55:47.544000+09:00,0.013333282470703124,0.14761902945382255,0.0,3.0,0.7765327453613281,3.0,0.14761902945382255,0.7765327453613281
608.3333129882812,2026-04-12T22:55:55.162Z,2026-05-12T22:55:54.216Z,42.215599060058594,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,,0.0,0.0,0.131,0.7867,0.0155,48,48,computed_co2_regression,3.0,20.0,history,24.427215576171875,2026-04-12 22:55:55.162000+00:00,28.5,2026-04-13 07:55:55.162000+09:00,0.020833282470703124,0.14285714285714285,0.0,3.0,0.7784400939941406,3.0,0.14285714285714285,0.7784400939941406
610.3333129882812,2026-04-12T22:56:01.227Z,2026-05-12T22:56:00.308Z,42.12023162841797,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,,0.0,0.0,0.249,0.7822,0.0585,48,48,computed_co2_regression,3.0,19.83333396911621,history,24.416534423828125,2026-04-12 22:56:01.227000+00:00,28.41666603088379,2026-04-13 07:56:01.227000+09:00,0.025833282470703125,0.13809525626046318,0.0,3.0,0.7879768371582031,3.0,0.13809525626046318,0.7879768371582031
612.0,2026-04-12T22:56:07.202Z,2026-05-12T22:56:06.204Z,42.033447265625,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,,0.0,0.0,0.318,0.7755,0.0977,48,48,computed_co2_regression,3.0,20.16666603088379,history,24.408523559570312,2026-04-12 22:56:07.202000+00:00,28.33333396911621,2026-04-13 07:56:07.202000+09:00,0.03,0.14761902945382255,0.0,3.0,0.7966552734375,3.0,0.14761902945382255,0.7966552734375
613.3333129882812,2026-04-12T22:56:14.160Z,2026-05-12T22:56:13.093Z,42.00769805908203,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,,0.0,0.0,0.326,0.7691,0.1036,48,48,computed_co2_regression,3.0,20.66666603088379,history,24.40184783935547,2026-04-12 22:56:14.160000+00:00,28.25,2026-04-13 07:56:14.160000+09:00,0.03333328247070313,0.16190474373953684,0.0,3.0,0.7992301940917969,3.0,0.16190474373953684,0.7992301940917969
614.0,2026-04-12T22:56:20.693Z,2026-05-12T22:56:19.769Z,42.200340270996094,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,,0.0,0.0,0.288,0.7653,0.079,48,48,computed_co2_regression,3.0,21.0,history,24.404518127441406,2026-04-12 22:56:20.693000+00:00,28.16666603088379,2026-04-13 07:56:20.693000+09:00,0.035,0.17142857142857143,0.0,3.0,0.7799659729003906,3.0,0.17142857142857143,0.7799659729003906
614.3333129882812,2026-04-12T22:56:26.477Z,2026-05-12T22:56:25.549Z,42.39393615722656,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,,0.0,0.0,0.217,0.7639,0.0418,48,48,computed_co2_regression,3.0,21.5,history,24.407188415527344,2026-04-12 22:56:26.477000+00:00,28.08333396911621,2026-04-13 07:56:26.477000+09:00,0.03583328247070312,0.18571428571428572,0.0,3.0,0.7606063842773437,3.0,0.18571428571428572,0.7606063842773437
615.6666870117188,2026-04-12T22:56:32.491Z,2026-05-12T22:56:31.563Z,42.276634216308594,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,,0.0,0.0,0.15,0.7615,0.0184,48,48,computed_co2_regression,3.0,21.66666603088379,history,24.408523559570312,2026-04-12 22:56:32.491000+00:00,28.0,2026-04-13 07:56:32.491000+09:00,0.039166717529296874,0.1904761723109654,0.0,3.0,0.7723365783691406,3.0,0.1904761723109654,0.7723365783691406
618.6666870117188,2026-04-12T22:56:38.525Z,2026-05-12T22:56:37.583Z,42.09638977050781,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,,0.0,0.0,0.124,0.7524,0.012,48,48,computed_co2_regression,3.0,21.5,history,24.41119384765625,2026-04-12 22:56:38.525000+00:00,28.0,2026-04-13 07:56:38.525000+09:00,0.046666717529296874,0.18571428571428572,0.0,3.0,0.7903610229492187,3.0,0.18571428571428572,0.7903610229492187
622.3333129882812,2026-04-12T22:56:45.902Z,2026-05-12T22:56:44.957Z,42.085899353027344,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,,0.0,0.0,0.134,0.7391,0.0143,48,48,computed_co2_regression,3.0,20.83333396911621,history,24.40985870361328,2026-04-12 22:56:45.902000+00:00,28.0,2026-04-13 07:56:45.902000+09:00,0.05583328247070313,0.16666668483189173,0.0,3.0,0.7914100646972656,3.0,0.16666668483189173,0.7914100646972656
626.0,2026-04-12T22:56:51.708Z,2026-05-12T22:56:50.770Z,42.13072204589844,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,,0.0,0.0,0.206,0.7274,0.0334,48,48,computed_co2_regression,3.0,20.0,history,24.43122100830078,2026-04-12 22:56:51.708000+00:00,28.0,2026-04-13 07:56:51.708000+09:00,0.065,0.14285714285714285,0.0,3.0,0.7869277954101562,3.0,0.14285714285714285,0.7869277954101562
628.3333129882812,2026-04-12T22:56:58.927Z,2026-05-12T22:56:58.007Z,42.04584503173828,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,,0.0,0.0,0.315,0.7256,0.0709,48,48,computed_co2_regression,3.0,19.33333396911621,history,24.41252899169922,2026-04-12 22:56:58.927000+00:00,28.0,2026-04-13 07:56:58.927000+09:00,0.07083328247070313,0.12380954197474889,0.0,3.0,0.7954154968261719,3.0,0.12380954197474889,0.7954154968261719
630.0,2026-04-12T22:57:05.304Z,2026-05-12T22:57:04.366Z,41.9876708984375,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,,0.0,0.0,0.448,0.7309,0.1165,48,48,computed_co2_regression,3.0,18.66666603088379,history,24.385826110839844,2026-04-12 22:57:05.304000+00:00,28.0,2026-04-13 07:57:05.304000+09:00,0.075,0.10476188659667969,0.0,3.0,0.80123291015625,3.0,0.10476188659667969,0.80123291015625
630.6666870117188,2026-04-12T22:57:11.390Z,2026-05-12T22:57:10.449Z,41.9876708984375,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,,0.0,0.0,0.577,0.743,0.1523,48,48,computed_co2_regression,3.0,18.16666603088379,history,24.385826110839844,2026-04-12 22:57:11.390000+00:00,28.0,2026-04-13 07:57:11.390000+09:00,0.07666671752929688,0.0904761723109654,0.0,3.0,0.80123291015625,3.0,0.0904761723109654,0.80123291015625
631.0,2026-04-12T22:57:17.215Z,2026-05-12T22:57:16.285Z,41.99339294433594,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,,0.0,0.0,0.685,0.759,0.1808,48,48,computed_co2_regression,3.0,18.16666603088379,history,24.373809814453125,2026-04-12 22:57:17.215000+00:00,28.0,2026-04-13 07:57:17.215000+09:00,0.0775,0.0904761723109654,0.0,3.0,0.8006607055664062,3.0,0.0904761723109654,0.8006607055664062
630.6666870117188,2026-04-12T22:57:23.538Z,2026-05-12T22:57:22.613Z,42.125,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,,0.0,0.0,0.756,0.778,0.2019,48,48,computed_co2_regression,3.0,18.5,history,24.3577880859375,2026-04-12 22:57:23.538000+00:00,28.0,2026-04-13 07:57:23.538000+09:00,0.07666671752929688,0.1,0.0,3.0,0.7875,3.0,0.1,0.7875
630.3333129882812,2026-04-12T22:57:31.264Z,2026-05-12T22:57:30.320Z,42.44734954833984,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,,0.0,0.0,0.756,0.799,0.2021,48,48,computed_co2_regression,3.0,19.16666603088379,history,24.376480102539062,2026-04-12 22:57:31.264000+00:00,28.0,2026-04-13 07:57:31.264000+09:00,0.07583328247070313,0.11904760088239397,0.0,3.0,0.7552650451660163,3.0,0.11904760088239397,0.7552650451660163
630.0,2026-04-12T22:57:37.077Z,2026-05-12T22:57:36.143Z,42.5312728881836,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,,0.0,0.0,0.735,0.8192,0.1944,48,48,computed_co2_regression,3.0,19.5,history,24.38849639892578,2026-04-12 22:57:37.077000+00:00,28.0,2026-04-13 07:57:37.077000+09:00,0.075,0.12857142857142856,0.0,3.0,0.7468727111816399,3.0,0.12857142857142856,0.7468727111816399
630.0,2026-04-12T22:57:43.157Z,2026-05-12T22:57:42.203Z,42.24421310424805,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,,0.0,0.0,0.695,0.8388,0.1782,48,48,computed_co2_regression,3.0,19.83333396911621,history,24.38048553466797,2026-04-12 22:57:43.157000+00:00,27.91666603088379,2026-04-13 07:57:43.157000+09:00,0.075,0.13809525626046318,0.0,3.0,0.7755786895751953,3.0,0.13809525626046318,0.7755786895751953
630.0,2026-04-12T22:57:50.340Z,2026-05-12T22:57:49.415Z,42.14694213867188,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,,0.0,0.0,0.616,0.8565,0.1439,48,48,computed_co2_regression,3.0,20.33333396911621,history,24.376480102539062,2026-04-12 22:57:50.340000+00:00,27.83333396911621,2026-04-13 07:57:50.340000+09:00,0.075,0.15238097054617747,0.0,3.0,0.7853057861328118,3.0,0.15238097054617747,0.7853057861328118
630.0,2026-04-12T22:57:56.046Z,2026-05-12T22:57:55.116Z,42.25470733642578,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,,0.0,0.0,0.487,0.8713,0.0927,48,48,computed_co2_regression,3.0,20.83333396911621,history,24.38983154296875,2026-04-12 22:57:56.046000+00:00,27.75,2026-04-13 07:57:56.046000+09:00,0.075,0.16666668483189173,0.0,3.0,0.7745292663574219,3.0,0.16666668483189173,0.7745292663574219
630.0,2026-04-12T22:58:03.273Z,2026-05-12T22:58:02.196Z,42.243263244628906,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,,0.0,0.0,0.323,0.884,0.0407,48,48,computed_co2_regression,3.0,21.33333396911621,history,24.4005126953125,2026-04-12 22:58:03.273000+00:00,27.66666603088379,2026-04-13 07:58:03.273000+09:00,0.075,0.18095239911760602,0.0,3.0,0.7756736755371094,3.0,0.18095239911760602,0.7756736755371094
630.3333129882812,2026-04-12T22:58:09.086Z,2026-05-12T22:58:08.148Z,42.36056518554688,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,,0.0,0.0,0.171,0.8945,0.011,48,48,computed_co2_regression,3.0,21.5,history,24.4005126953125,2026-04-12 22:58:09.086000+00:00,27.58333396911621,2026-04-13 07:58:09.086000+09:00,0.07583328247070313,0.18571428571428572,0.0,3.0,0.7639434814453118,3.0,0.18571428571428572,0.7639434814453118
631.0,2026-04-12T22:58:16.007Z,2026-05-12T22:58:15.085Z,42.51887512207031,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,,0.0,0.0,0.032,0.9043,0.0004,48,48,computed_co2_regression,3.0,21.5,history,24.39784240722656,2026-04-12 22:58:16.007000+00:00,27.5,2026-04-13 07:58:16.007000+09:00,0.0775,0.18571428571428572,0.0,3.0,0.7481124877929688,3.0,0.18571428571428572,0.7481124877929688
632.0,2026-04-12T22:58:22.193Z,2026-05-12T22:58:21.195Z,42.62759399414063,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,,0.0,0.0,0.0,0.9125,0.003,48,48,computed_co2_regression,3.0,21.5,history,24.404518127441406,2026-04-12 22:58:22.193000+00:00,27.41666603088379,2026-04-13 07:58:22.193000+09:00,0.08,0.18571428571428572,0.0,3.0,0.7372406005859368,3.0,0.18571428571428572,0.7372406005859368
632.6666870117188,2026-04-12T22:58:28.127Z,2026-05-12T22:58:27.188Z,42.54938888549805,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,,0.0,0.0,0.0,0.9193,0.0095,48,48,computed_co2_regression,3.0,21.16666603088379,history,24.39116668701172,2026-04-12 22:58:28.127000+00:00,27.33333396911621,2026-04-13 07:58:28.127000+09:00,0.08166671752929687,0.17619045802525113,0.0,3.0,0.7450611114501953,3.0,0.17619045802525113,0.7450611114501953
633.0,2026-04-12T22:58:34.280Z,2026-05-12T22:58:33.208Z,42.2318115234375,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,,0.0,0.0,0.0,0.9244,0.0138,48,48,computed_co2_regression,3.0,21.0,history,24.37781524658203,2026-04-12 22:58:34.280000+00:00,27.25,2026-04-13 07:58:34.280000+09:00,0.0825,0.17142857142857143,0.0,3.0,0.77681884765625,3.0,0.17142857142857143,0.77681884765625
633.6666870117188,2026-04-12T22:58:40.427Z,2026-05-12T22:58:39.302Z,42.30238342285156,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,,0.0,0.0,0.0,0.9278,0.0136,48,48,computed_co2_regression,3.0,20.5,history,24.395172119140625,2026-04-12 22:58:40.427000+00:00,27.16666603088379,2026-04-13 07:58:40.427000+09:00,0.08416671752929687,0.15714285714285714,0.0,3.0,0.7697616577148437,3.0,0.15714285714285714,0.7697616577148437
634.3333129882812,2026-04-12T22:58:46.503Z,2026-05-12T22:58:45.508Z,42.456878662109375,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,,0.0,0.0,0.0,0.9299,0.0117,48,48,computed_co2_regression,3.0,20.33333396911621,history,24.381820678710938,2026-04-12 22:58:46.503000+00:00,27.08333396911621,2026-04-13 07:58:46.503000+09:00,0.08583328247070313,0.15238097054617747,0.0,3.0,0.7543121337890625,3.0,0.15238097054617747,0.7543121337890625
634.6666870117188,2026-04-12T22:58:53.856Z,2026-05-12T22:58:52.915Z,42.54938888549805,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,,0.0,0.0,0.0,0.9302,0.0111,48,48,computed_co2_regression,3.0,20.5,history,24.37247467041016,2026-04-12 22:58:53.856000+00:00,27.0,2026-04-13 07:58:53.856000+09:00,0.08666671752929687,0.15714285714285714,0.0,3.0,0.7450611114501953,3.0,0.15714285714285714,0.7450611114501953
634.3333129882812,2026-04-12T22:58:59.684Z,2026-05-12T22:58:58.758Z,42.41682434082031,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,,0.0,0.0,0.0,0.9283,0.0078,48,48,computed_co2_regression,3.0,20.33333396911621,history,24.36980438232422,2026-04-12 22:58:59.684000+00:00,27.0,2026-04-13 07:58:59.684000+09:00,0.08583328247070313,0.15238097054617747,0.0,3.0,0.7583175659179687,3.0,0.15238097054617747,0.7583175659179687
