co2,createdAt,expireAt,humidity,iaqi.e_score,iaqi.i_score,iaqi.m_score,iaqi.primary_grade,iaqi.sub_level,iaqiScore,k,kCo2,kEffective,kPm25,kR2Co2,kR2Pm25,kSampleCountCo2,kSampleCountPm25,kSource,nox,pm25,source_collection,temp,timestamp,tvoc
781.6666870117188,2026-04-12T23:30:37.636Z,2026-05-12T23:30:36.702Z,49.50269317626953,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0.477,0.9306,0.1048,48,48,computed_co2_regression,3,20.83333396911621,history,24.622146606445312,2026-04-12T23:30:37.636Z,172.3333282470703
783,2026-04-12T23:30:43.728Z,2026-05-12T23:30:42.800Z,49.86509704589844,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0.465,0.9287,0.1006,48,48,computed_co2_regression,3,20.33333396911621,history,24.628822326660156,2026-04-12T23:30:43.728Z,171.75
783.6666870117188,2026-04-12T23:30:49.672Z,2026-05-12T23:30:48.710Z,50.155975341796875,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0.509,0.9251,0.123,49,49,computed_co2_regression,3,20,history,24.63683319091797,2026-04-12T23:30:49.672Z,171.25
784,2026-04-12T23:30:55.681Z,2026-05-12T23:30:54.736Z,50.219871520996094,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0.534,0.9266,0.1244,48,48,computed_co2_regression,3,19.83333396911621,history,24.628822326660156,2026-04-12T23:30:55.681Z,170.8333282470703
784,2026-04-12T23:31:01.724Z,2026-05-12T23:31:00.780Z,50.141666412353516,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0.555,0.9251,0.1314,48,48,computed_co2_regression,3,19.83333396911621,history,24.63416290283203,2026-04-12T23:31:01.724Z,170.5
784.3333129882812,2026-04-12T23:31:08.398Z,2026-05-12T23:31:07.471Z,50.26374053955078,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0.598,0.9207,0.1554,49,49,computed_co2_regression,3,19.83333396911621,history,24.6568603515625,2026-04-12T23:31:08.398Z,170.1666717529297
785,2026-04-12T23:31:15.281Z,2026-05-12T23:31:14.332Z,50.459251403808594,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0.609,0.9175,0.1596,49,49,computed_co2_regression,3,20,history,24.652854919433594,2026-04-12T23:31:15.281Z,169.9166717529297
786.6666870117188,2026-04-12T23:31:20.903Z,2026-05-12T23:31:19.982Z,50.437320709228516,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0.603,0.9149,0.1571,49,49,computed_co2_regression,3,20.33333396911621,history,24.627487182617188,2026-04-12T23:31:20.903Z,169.75
788.3333129882812,2026-04-12T23:31:26.946Z,2026-05-12T23:31:26.002Z,50.33622741699219,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0.571,0.9115,0.1427,49,49,computed_co2_regression,3,20.66666603088379,history,24.630157470703125,2026-04-12T23:31:26.946Z,169.5833282470703
790.3333129882812,2026-04-12T23:31:34.450Z,2026-05-12T23:31:33.510Z,50.42301559448242,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0.558,0.9072,0.1372,49,49,computed_co2_regression,3,20.66666603088379,history,24.64484405517578,2026-04-12T23:31:34.450Z,169.5833282470703
792,2026-04-12T23:31:40.062Z,2026-05-12T23:31:39.123Z,50.52315139770508,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0.534,0.9028,0.126,49,49,computed_co2_regression,3,20.83333396911621,history,24.63683319091797,2026-04-12T23:31:40.062Z,169.5833282470703
793.6666870117188,2026-04-12T23:31:46.287Z,2026-05-12T23:31:45.358Z,50.61947250366211,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0.508,0.8986,0.1148,49,49,computed_co2_regression,3,20.83333396911621,history,24.643508911132812,2026-04-12T23:31:46.287Z,169.5833282470703
795,2026-04-12T23:31:52.053Z,2026-05-12T23:31:51.127Z,50.69099426269531,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0.505,0.8956,0.1134,49,49,computed_co2_regression,3,20.66666603088379,history,24.659530639648438,2026-04-12T23:31:52.053Z,169.5833282470703
796,2026-04-12T23:31:58.129Z,2026-05-12T23:31:57.199Z,50.758705139160156,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0.501,0.8934,0.1116,49,49,computed_co2_regression,3,20.5,history,24.654190063476562,2026-04-12T23:31:58.129Z,169.5833282470703
797.6666870117188,2026-04-12T23:32:05.192Z,2026-05-12T23:32:04.189Z,50.72723388671875,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0.472,0.8929,0.0999,49,49,computed_co2_regression,3,20.66666603088379,history,24.66754150390625,2026-04-12T23:32:05.192Z,169.6666717529297
799,2026-04-12T23:32:11.095Z,2026-05-12T23:32:10.173Z,50.758705139160156,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0.373,0.8938,0.0646,49,49,computed_co2_regression,3,21.16666603088379,history,24.670211791992188,2026-04-12T23:32:11.095Z,169.6666717529297
800.6666870117188,2026-04-12T23:32:17.715Z,2026-05-12T23:32:16.633Z,50.79303741455078,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0.239,0.8958,0.0269,49,49,computed_co2_regression,3,21.66666603088379,history,24.660865783691406,2026-04-12T23:32:17.715Z,169.75
801.3333129882812,2026-04-12T23:32:23.672Z,2026-05-12T23:32:22.743Z,50.891265869140625,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0.106,0.8985,0.0052,49,49,computed_co2_regression,3,21.83333396911621,history,24.652854919433594,2026-04-12T23:32:23.672Z,169.8333282470703
802,2026-04-12T23:32:29.625Z,2026-05-12T23:32:28.639Z,51.14971160888672,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0,0.9022,0.0016,49,49,computed_co2_regression,3,22,history,24.64751434326172,2026-04-12T23:32:29.625Z,169.9166717529297
802.6666870117188,2026-04-12T23:32:36.799Z,2026-05-12T23:32:35.874Z,51.34330749511719,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0,0.9076,0.0246,49,49,computed_co2_regression,3,22.33333396911621,history,24.640838623046875,2026-04-12T23:32:36.799Z,169.9166717529297
804,2026-04-12T23:32:42.651Z,2026-05-12T23:32:41.717Z,51.71429443359375,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0,0.9143,0.0613,49,49,computed_co2_regression,3,22.5,history,24.640838623046875,2026-04-12T23:32:42.651Z,169.9166717529297
808,2026-04-12T23:32:48.564Z,2026-05-12T23:32:47.621Z,51.81920623779297,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0,0.9228,0.0919,49,49,computed_co2_regression,3,22.33333396911621,history,24.64751434326172,2026-04-12T23:32:48.564Z,169.75
813.6666870117188,2026-04-12T23:32:56.605Z,2026-05-12T23:32:55.641Z,51.47969055175781,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0,0.9307,0.087,48,48,computed_co2_regression,3,21.83333396911621,history,24.660865783691406,2026-04-12T23:32:56.605Z,169.6666717529297
823.3333129882812,2026-04-12T23:33:02.522Z,2026-05-12T23:33:01.576Z,51.368106842041016,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0,0.9265,0.0768,48,48,computed_co2_regression,3,21.66666603088379,history,24.682228088378906,2026-04-12T23:33:02.522Z,169.6666717529297
833,2026-04-12T23:33:08.504Z,2026-05-12T23:33:07.573Z,51.588409423828125,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0,0.9098,0.0655,48,48,computed_co2_regression,3,21.66666603088379,history,24.67955780029297,2026-04-12T23:33:08.504Z,169.75
841.3333129882812,2026-04-12T23:33:15.658Z,2026-05-12T23:33:14.566Z,51.57696533203125,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0,0.8853,0.0565,48,48,computed_co2_regression,3,21.33333396911621,history,24.675552368164062,2026-04-12T23:33:15.658Z,169.8333282470703
846.6666870117188,2026-04-12T23:33:21.608Z,2026-05-12T23:33:20.607Z,51.4930419921875,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0,0.8617,0.047,48,48,computed_co2_regression,3,21,history,24.66620635986328,2026-04-12T23:33:21.608Z,169.9166717529297
849.3333129882812,2026-04-12T23:33:27.749Z,2026-05-12T23:33:26.671Z,51.56361389160156,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0,0.8448,0.0472,48,48,computed_co2_regression,3,20.83333396911621,history,24.648849487304688,2026-04-12T23:33:27.749Z,170.0833282470703
851,2026-04-12T23:33:33.662Z,2026-05-12T23:33:32.725Z,51.660892486572266,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0,0.8346,0.063,48,48,computed_co2_regression,3,20.83333396911621,history,24.664871215820312,2026-04-12T23:33:33.662Z,170.25
851,2026-04-12T23:33:40.809Z,2026-05-12T23:33:39.882Z,51.976558685302734,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0,0.831,0.0888,48,48,computed_co2_regression,3,20.66666603088379,history,24.671546936035156,2026-04-12T23:33:40.809Z,170.3333282470703
851.3333129882812,2026-04-12T23:33:46.682Z,2026-05-12T23:33:45.611Z,52.079559326171875,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0,0.8319,0.118,48,48,computed_co2_regression,3,20.33333396911621,history,24.66887664794922,2026-04-12T23:33:46.682Z,170.4166717529297
853.6666870117188,2026-04-12T23:33:52.712Z,2026-05-12T23:33:51.638Z,52.0528564453125,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0,0.8348,0.1196,48,48,computed_co2_regression,3,20,history,24.683563232421875,2026-04-12T23:33:52.712Z,170.6666717529297
857,2026-04-12T23:33:58.587Z,2026-05-12T23:33:57.648Z,52.10912322998047,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0,0.8392,0.0926,48,48,computed_co2_regression,3,19.66666603088379,history,24.670211791992188,2026-04-12T23:33:58.587Z,170.9166717529297
861.6666870117188,2026-04-12T23:34:05.662Z,2026-05-12T23:34:04.650Z,52.07860565185547,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0,0.8441,0.0547,48,48,computed_co2_regression,3,19.5,history,24.670211791992188,2026-04-12T23:34:05.662Z,171.25
865.3333129882812,2026-04-12T23:34:11.537Z,2026-05-12T23:34:10.615Z,52.01757049560547,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0,0.8512,0.0198,48,48,computed_co2_regression,3,19.5,history,24.680892944335938,2026-04-12T23:34:11.537Z,171.5833282470703
869,2026-04-12T23:34:17.975Z,2026-05-12T23:34:17.045Z,52.056671142578125,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0,0.8604,0.0021,48,48,computed_co2_regression,3,19.66666603088379,history,24.686233520507812,2026-04-12T23:34:17.975Z,171.8333282470703
870.6666870117188,2026-04-12T23:34:23.992Z,2026-05-12T23:34:23.055Z,52.308448791503906,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0.079,0.8723,0.0025,48,48,computed_co2_regression,3,20,history,24.692909240722656,2026-04-12T23:34:23.992Z,171.9166717529297
872,2026-04-12T23:34:30.088Z,2026-05-12T23:34:29.086Z,52.535423278808594,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0.182,0.885,0.0137,48,48,computed_co2_regression,3,20.33333396911621,history,24.703590393066406,2026-04-12T23:34:30.088Z,172
874,2026-04-12T23:34:36.021Z,2026-05-12T23:34:35.098Z,52.59645462036133,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0.251,0.898,0.0265,48,48,computed_co2_regression,3,20.66666603088379,history,24.727622985839844,2026-04-12T23:34:36.021Z,172
878,2026-04-12T23:34:43.479Z,2026-05-12T23:34:42.547Z,52.37520217895508,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0.296,0.9114,0.0373,48,48,computed_co2_regression,3,20.66666603088379,history,24.720947265625,2026-04-12T23:34:43.479Z,172
883.3333129882812,2026-04-12T23:34:49.468Z,2026-05-12T23:34:48.537Z,52.19972610473633,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0.317,0.9235,0.0427,48,48,computed_co2_regression,3,20.5,history,24.726287841796875,2026-04-12T23:34:49.468Z,172.0833282470703
887.6666870117188,2026-04-12T23:34:57.788Z,2026-05-12T23:34:56.788Z,52.28174591064453,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0.338,0.9348,0.0479,48,48,computed_co2_regression,3,20.16666603088379,history,24.735633850097656,2026-04-12T23:34:57.788Z,172.3333282470703
891.3333129882812,2026-04-12T23:35:04.478Z,2026-05-12T23:35:03.555Z,52.27220916748047,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0.38,0.9436,0.0587,48,48,computed_co2_regression,3,19.66666603088379,history,24.70893096923828,2026-04-12T23:35:04.478Z,172.5833282470703
893,2026-04-12T23:35:10.612Z,2026-05-12T23:35:09.539Z,52.33610534667969,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0.381,0.9502,0.0592,48,48,computed_co2_regression,3,19.83333396911621,history,24.706260681152344,2026-04-12T23:35:10.612Z,172.8333282470703
893.6666870117188,2026-04-12T23:35:17.359Z,2026-05-12T23:35:16.392Z,52.40858459472656,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0.353,0.9553,0.0523,48,48,computed_co2_regression,3,20,history,24.70092010498047,2026-04-12T23:35:17.359Z,173.0833282470703
892.6666870117188,2026-04-12T23:35:23.063Z,2026-05-12T23:35:22.130Z,52.316078186035156,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0.319,0.9591,0.0435,48,48,computed_co2_regression,3,20.33333396911621,history,24.702255249023438,2026-04-12T23:35:23.063Z,173.25
890.3333129882812,2026-04-12T23:35:29.576Z,2026-05-12T23:35:28.630Z,52.247413635253906,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0.293,0.9616,0.0369,48,48,computed_co2_regression,3,20.66666603088379,history,24.724952697753906,2026-04-12T23:35:29.576Z,173.3333282470703
887.6666870117188,2026-04-12T23:35:35.654Z,2026-05-12T23:35:34.718Z,52.331336975097656,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0.278,0.9624,0.0333,48,48,computed_co2_regression,3,20.66666603088379,history,24.726287841796875,2026-04-12T23:35:35.654Z,173.4166717529297
884.3333129882812,2026-04-12T23:35:41.658Z,2026-05-12T23:35:40.708Z,52.482017517089844,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0.251,0.961,0.0272,48,48,computed_co2_regression,3,20.83333396911621,history,24.718276977539062,2026-04-12T23:35:41.658Z,173.5833282470703
881.6666870117188,2026-04-12T23:35:49.385Z,2026-05-12T23:35:48.443Z,52.532569885253906,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0.295,0.9567,0.0377,48,48,computed_co2_regression,3,20.33333396911621,history,24.735633850097656,2026-04-12T23:35:49.385Z,173.75
879.6666870117188,2026-04-12T23:35:55.584Z,2026-05-12T23:35:54.649Z,52.33515548706055,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0.388,0.9493,0.0654,48,48,computed_co2_regression,3,20,history,24.75165557861328,2026-04-12T23:35:55.584Z,173.9166717529297
877.6666870117188,2026-04-12T23:36:01.612Z,2026-05-12T23:36:00.682Z,52.2359733581543,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0.518,0.9388,0.1153,48,48,computed_co2_regression,3,19.66666603088379,history,24.747650146484375,2026-04-12T23:36:01.612Z,174.0833282470703
876,2026-04-12T23:36:08.476Z,2026-05-12T23:36:07.480Z,52.33802032470703,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0.672,0.9246,0.1869,48,48,computed_co2_regression,3,19.33333396911621,history,24.747650146484375,2026-04-12T23:36:08.476Z,174.1666717529297
873.6666870117188,2026-04-12T23:36:15.301Z,2026-05-12T23:36:14.369Z,52.46104431152344,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0.799,0.9062,0.2621,48,48,computed_co2_regression,3,19.66666603088379,history,24.747650146484375,2026-04-12T23:36:15.301Z,174.1666717529297
873,2026-04-12T23:36:21.065Z,2026-05-12T23:36:20.132Z,52.647972106933594,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0.9,0.8855,0.3305,48,48,computed_co2_regression,3,19.83333396911621,history,24.744979858398438,2026-04-12T23:36:21.065Z,174.25
873,2026-04-12T23:36:27.020Z,2026-05-12T23:36:26.090Z,52.6899299621582,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0.941,0.8632,0.3616,48,48,computed_co2_regression,3,20.33333396911621,history,24.7423095703125,2026-04-12T23:36:27.020Z,174.1666717529297
873.3333129882812,2026-04-12T23:36:33.766Z,2026-05-12T23:36:32.692Z,52.692787170410156,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0.946,0.8394,0.3655,48,48,computed_co2_regression,3,20.5,history,24.738304138183594,2026-04-12T23:36:33.766Z,174.1666717529297
873.3333129882812,2026-04-12T23:36:39.571Z,2026-05-12T23:36:38.653Z,52.7347526550293,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0.938,0.814,0.3599,48,48,computed_co2_regression,3,20.66666603088379,history,24.748985290527344,2026-04-12T23:36:39.571Z,174.25
873.3333129882812,2026-04-12T23:36:45.536Z,2026-05-12T23:36:44.604Z,52.74237823486328,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0.908,0.787,0.3371,48,48,computed_co2_regression,3,20.83333396911621,history,24.77568817138672,2026-04-12T23:36:45.536Z,174.3333282470703
873.3333129882812,2026-04-12T23:36:52.871Z,2026-05-12T23:36:51.865Z,52.654632568359375,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0.888,0.7577,0.3235,48,48,computed_co2_regression,3,20.66666603088379,history,24.758331298828125,2026-04-12T23:36:52.871Z,174.4166717529297
873.3333129882812,2026-04-12T23:36:58.691Z,2026-05-12T23:36:57.605Z,52.804359436035156,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0.892,0.7265,0.3266,48,48,computed_co2_regression,3,20.5,history,24.7423095703125,2026-04-12T23:36:58.691Z,174.5
873.3333129882812,2026-04-12T23:37:05.728Z,2026-05-12T23:37:04.640Z,53.0141716003418,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0.931,0.693,0.3538,48,48,computed_co2_regression,3,20.16666603088379,history,24.75432586669922,2026-04-12T23:37:05.728Z,174.5833282470703
874,2026-04-12T23:37:11.529Z,2026-05-12T23:37:10.594Z,52.84632110595703,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0.969,0.6587,0.3788,48,48,computed_co2_regression,3,20,history,24.75165557861328,2026-04-12T23:37:11.529Z,174.6666717529297
874.6666870117188,2026-04-12T23:37:18.073Z,2026-05-12T23:37:17.066Z,52.79386901855469,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0.982,0.6233,0.3857,48,48,computed_co2_regression,3,19.83333396911621,history,24.748985290527344,2026-04-12T23:37:18.073Z,174.8333282470703
874.6666870117188,2026-04-12T23:37:24.108Z,2026-05-12T23:37:23.187Z,52.80436325073242,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0.968,0.5861,0.3795,48,48,computed_co2_regression,3,19.66666603088379,history,24.76233673095703,2026-04-12T23:37:24.108Z,175
873.3333129882812,2026-04-12T23:37:30.060Z,2026-05-12T23:37:29.140Z,52.781471252441406,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0.924,0.545,0.3606,48,48,computed_co2_regression,3,19.83333396911621,history,24.771682739257812,2026-04-12T23:37:30.060Z,175.1666717529297
871.3333129882812,2026-04-12T23:37:36.226Z,2026-05-12T23:37:35.140Z,53.051361083984375,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0.864,0.4984,0.3356,48,48,computed_co2_regression,3,19.83333396911621,history,24.767677307128906,2026-04-12T23:37:36.226Z,175.25
869,2026-04-12T23:37:43.669Z,2026-05-12T23:37:42.675Z,53.142913818359375,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0.659,0.4125,0.2513,47,47,computed_co2_regression,3,20,history,24.758331298828125,2026-04-12T23:37:43.669Z,175.4166717529297
868,2026-04-12T23:37:49.519Z,2026-05-12T23:37:48.587Z,53.00463104248047,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0.527,0.3512,0.1974,47,47,computed_co2_regression,3,20.16666603088379,history,24.766342163085938,2026-04-12T23:37:49.519Z,175.5
867.3333129882812,2026-04-12T23:37:56.988Z,2026-05-12T23:37:56.054Z,52.994140625,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0.481,0.3264,0.1747,48,48,computed_co2_regression,3,20.5,history,24.770347595214844,2026-04-12T23:37:56.988Z,175.5833282470703
867.3333129882812,2026-04-12T23:38:04.611Z,2026-05-12T23:38:03.666Z,53.0399169921875,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0.255,0.2128,0.0605,47,47,computed_co2_regression,3,20.83333396911621,history,24.746315002441406,2026-04-12T23:38:04.611Z,175.6666717529297
866.3333129882812,2026-04-12T23:38:12.094Z,2026-05-12T23:38:11.140Z,53.1009521484375,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0.12,0.1409,0.0156,47,47,computed_co2_regression,3,20.66666603088379,history,24.755661010742188,2026-04-12T23:38:12.094Z,175.75
864.6666870117188,2026-04-12T23:38:28.590Z,2026-05-12T23:38:27.505Z,53.246864318847656,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0,0.0455,0.0021,46,46,computed_co2_regression,3,20.5,history,24.777023315429688,2026-04-12T23:38:28.590Z,175.8333282470703
863.3333129882812,2026-04-12T23:38:35.433Z,2026-05-12T23:38:34.353Z,53.29645538330078,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0,0.0006,0.0217,45,45,computed_co2_regression,3,20,history,24.763671875,2026-04-12T23:38:35.433Z,175.9166717529297
862.6666870117188,2026-04-12T23:38:41.577Z,2026-05-12T23:38:40.623Z,53.191551208496094,1.991,,2.992,나쁨,중간수준 악화 (나쁨-2),2.992,,0.017,0.017,0,0.0003,0.0057,46,46,computed_co2_regression,3,19.5,history,24.758331298828125,2026-04-12T23:38:41.577Z,176.0833282470703
863,2026-04-12T23:38:47.666Z,2026-05-12T23:38:46.578Z,53.244956970214844,1.934,,2.934,나쁨,중간수준 악화 (나쁨-2),2.934,,0.133,0.133,0.005,0.0218,0,46,46,computed_co2_regression,3,18.83333396911621,history,24.766342163085938,2026-04-12T23:38:47.666Z,176.1666717529297
863,2026-04-12T23:38:53.561Z,2026-05-12T23:38:52.640Z,53.31743621826172,1.876,,2.876,나쁨,중간수준 악화 (나쁨-2),2.876,,0.248,0.248,0.135,0.084,0.0152,46,46,computed_co2_regression,3,18.33333396911621,history,24.778358459472656,2026-04-12T23:38:53.561Z,176.1666717529297
863,2026-04-12T23:39:00.824Z,2026-05-12T23:38:59.891Z,53.18678283691406,1.78,,2.78,나쁨,중간수준 악화 (나쁨-2),2.78,,0.44,0.44,0.376,0.2953,0.0793,45,45,computed_co2_regression,3,17.83333396911621,history,24.791709899902344,2026-04-12T23:39:00.824Z,176.25
863,2026-04-12T23:39:07.669Z,2026-05-12T23:39:06.521Z,53.216346740722656,1.738,,2.738,나쁨,중간수준 악화 (나쁨-2),2.738,,0.524,0.524,0.637,0.4263,0.1661,45,45,computed_co2_regression,3,17.5,history,24.781028747558594,2026-04-12T23:39:07.669Z,176.3333282470703
863.6666870117188,2026-04-12T23:39:14.411Z,2026-05-12T23:39:13.486Z,53.34795379638672,1.705,,2.705,나쁨,중간수준 악화 (나쁨-2),2.705,,0.591,0.591,0.886,0.5424,0.2565,45,45,computed_co2_regression,3,17.5,history,24.779693603515625,2026-04-12T23:39:14.411Z,176.4166717529297
864.6666870117188,2026-04-12T23:39:20.186Z,2026-05-12T23:39:19.110Z,53.264984130859375,1.679,,2.679,나쁨,중간수준 악화 (나쁨-2),2.679,,0.642,0.642,1.125,0.6306,0.3364,45,45,computed_co2_regression,3,17.33333396911621,history,24.798385620117188,2026-04-12T23:39:20.186Z,176.5
865.6666870117188,2026-04-12T23:39:26.240Z,2026-05-12T23:39:25.167Z,53.222068786621094,1.659,,2.659,나쁨,중간수준 악화 (나쁨-2),2.659,,0.682,0.682,1.312,0.7035,0.3963,45,45,computed_co2_regression,3,17.5,history,24.80506134033203,2026-04-12T23:39:26.240Z,176.5833282470703
865.6666870117188,2026-04-12T23:39:32.193Z,2026-05-12T23:39:31.193Z,53.08092498779297,1.642,,2.642,나쁨,중간수준 악화 (나쁨-2),2.642,,0.717,0.717,1.447,0.7663,0.4376,45,45,computed_co2_regression,3,17.66666603088379,history,24.813072204589844,2026-04-12T23:39:32.193Z,176.6666717529297
864,2026-04-12T23:39:38.090Z,2026-05-12T23:39:37.163Z,52.822479248046875,1.624,,2.625,나쁨,중간수준 악화 (나쁨-2),2.625,,0.751,0.751,1.531,0.8191,0.4621,45,45,computed_co2_regression,3,17.83333396911621,history,24.834434509277344,2026-04-12T23:39:38.090Z,176.8333282470703
862,2026-04-12T23:39:44.229Z,2026-05-12T23:39:43.308Z,52.95027160644531,1.629,,2.629,나쁨,중간수준 악화 (나쁨-2),2.629,,0.742,0.742,1.553,0.8239,0.4851,46,46,computed_co2_regression,3,18.16666603088379,history,24.82909393310547,2026-04-12T23:39:44.229Z,177
859.3333129882812,2026-04-12T23:39:50.167Z,2026-05-12T23:39:49.197Z,53.22874450683594,1.614,,2.614,나쁨,중간수준 악화 (나쁨-2),2.614,,0.773,0.773,1.577,0.8559,0.4941,46,46,computed_co2_regression,3,18.33333396911621,history,24.81707763671875,2026-04-12T23:39:50.167Z,177.1666717529297
857.6666870117188,2026-04-12T23:39:56.174Z,2026-05-12T23:39:55.244Z,53.30503845214844,1.605,,2.605,나쁨,중간수준 악화 (나쁨-2),2.605,,0.79,0.79,1.58,0.8658,0.4957,46,46,computed_co2_regression,3,18.66666603088379,history,24.810401916503906,2026-04-12T23:39:56.174Z,177.25
854,2026-04-12T23:40:04.338Z,2026-05-12T23:40:03.412Z,53.452857971191406,1.6,,2.6,나쁨,중간수준 악화 (나쁨-2),2.6,,0.8,0.8,1.586,0.8671,0.4996,46,46,computed_co2_regression,3,18.83333396911621,history,24.806396484375,2026-04-12T23:40:04.338Z,177.25
851.6666870117188,2026-04-12T23:40:10.058Z,2026-05-12T23:40:09.122Z,53.54917907714844,1.599,,2.599,나쁨,중간수준 악화 (나쁨-2),2.599,,0.802,0.802,1.626,0.867,0.5218,46,46,computed_co2_regression,3,18.83333396911621,history,24.814407348632812,2026-04-12T23:40:10.058Z,177.3333282470703
849.6666870117188,2026-04-12T23:40:16.966Z,2026-05-12T23:40:15.990Z,53.55204391479492,1.6,,2.6,나쁨,중간수준 악화 (나쁨-2),2.6,,0.8,0.8,1.65,0.8686,0.5354,46,46,computed_co2_regression,3,18.83333396911621,history,24.813072204589844,2026-04-12T23:40:16.966Z,177.3333282470703
851,2026-04-12T23:40:23.131Z,2026-05-12T23:40:22.200Z,53.683650970458984,1.608,,2.608,나쁨,중간수준 악화 (나쁨-2),2.608,,0.785,0.785,1.672,0.8764,0.5465,46,46,computed_co2_regression,3,18.66666603088379,history,24.821083068847656,2026-04-12T23:40:23.131Z,177.3333282470703
