"source_collection","timestamp","co2","createdAt","expireAt","humidity","iaqi.e_score","iaqi.i_score","iaqi.m_score","iaqi.primary_grade","iaqi.sub_level","iaqiScore","k","macAddress","nox","pm25","temp","tvoc","kEffective","kSource","kCo2","kPm25","kR2Co2","kR2Pm25","kSampleCountCo2","kSampleCountPm25"
"history","2026-04-12T07:49:48.895Z","1130","2026-04-12T07:49:48.895Z","2026-05-12T07:49:48.420Z","47.104209899902344","2.325","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","2.6666667461395264","24.02666473388672","169","0","computed_co2_regression","0","0","0.909","0.0006","51","51"
"history","2026-04-12T07:49:54.731Z","1130","2026-04-12T07:49:54.731Z","2026-05-12T07:49:54.249Z","47.11088562011719","2.325","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","2.6666667461395264","24.04669189453125","169","0","computed_co2_regression","0","0","0.908","0.0001","51","51"
"history","2026-04-12T07:50:00.893Z","1130","2026-04-12T07:50:00.893Z","2026-05-12T07:50:00.417Z","47.104209899902344","2.325","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","2.8333332538604736","24.044021606445312","169","0","computed_co2_regression","0","0","0.9062","0.0001","51","51"
"history","2026-04-12T07:50:06.777Z","1130.3333740234375","2026-04-12T07:50:06.777Z","2026-05-12T07:50:06.300Z","47.0975341796875","2.326","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","3","24.021324157714844","169","0","computed_co2_regression","0","0.018","0.9087","0","51","51"
"history","2026-04-12T07:50:12.907Z","1130.6666259765625","2026-04-12T07:50:12.907Z","2026-05-12T07:50:12.426Z","47.096580505371094","2.327","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","2.8333332538604736","24.032005310058594","169","0","computed_co2_regression","0","0.301","0.9161","0.004","51","51"
"history","2026-04-12T07:50:18.795Z","1131.3333740234375","2026-04-12T07:50:18.795Z","2026-05-12T07:50:18.313Z","47.08799743652344","2.328","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","3.1666667461395264","24.040016174316406","169","0","computed_co2_regression","0","0.148","0.926","0.001","51","51"
"history","2026-04-12T07:50:25.134Z","1131.6666259765625","2026-04-12T07:50:25.134Z","2026-05-12T07:50:24.651Z","47.10707092285156","2.329","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","3","24.02399444580078","169.0833282470703","0","computed_co2_regression","0","0.207","0.9345","0.0019","51","51"
"history","2026-04-12T07:50:31.719Z","1132","2026-04-12T07:50:31.719Z","2026-05-12T07:50:31.244Z","47.12614440917969","2.33","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","3","24.02399444580078","169.0833282470703","0","computed_co2_regression","0","0.008","0.9459","0","50","50"
"history","2026-04-12T07:50:38.369Z","1132","2026-04-12T07:50:38.369Z","2026-05-12T07:50:37.887Z","47.10516357421875","2.33","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","2.6666667461395264","24.038681030273438","169.1666717529297","0","computed_co2_regression","0","0.401","0.9493","0.0068","51","51"
"history","2026-04-12T07:50:44.535Z","1132.3333740234375","2026-04-12T07:50:44.535Z","2026-05-12T07:50:44.052Z","47.10039520263672","2.331","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","2.6666667461395264","24.0360107421875","169.25","0","computed_co2_regression","0","0.445","0.9551","0.0083","51","51"
"history","2026-04-12T07:50:49.729Z","1132.6666259765625","2026-04-12T07:50:49.729Z","2026-05-12T07:50:49.259Z","47.14903259277344","2.332","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","2.6666667461395264","24.030670166015625","169.3333282470703","0","computed_co2_regression","0","0.534","0.9597","0.0116","51","51"
"history","2026-04-12T07:50:55.747Z","1133.3333740234375","2026-04-12T07:50:55.747Z","2026-05-12T07:50:55.275Z","47.144264221191406","2.333","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","2.6666667461395264","24.03467559814453","169.4166717529297","0","computed_co2_regression","0","0.676","0.9613","0.0181","51","51"
"history","2026-04-12T07:51:01.864Z","1134.3333740234375","2026-04-12T07:51:01.864Z","2026-05-12T07:51:01.389Z","47.11088562011719","2.336","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","3.1666667461395264","24.02666473388672","169.5833282470703","0","computed_co2_regression","0","0.512","0.9562","0.0108","51","51"
"history","2026-04-12T07:51:07.768Z","1135.3333740234375","2026-04-12T07:51:07.768Z","2026-05-12T07:51:07.287Z","47.113746643066406","2.338","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","3.3333332538604736","24.0146484375","169.75","0","computed_co2_regression","0","0.366","0.9459","0.0054","51","51"
"history","2026-04-12T07:51:13.768Z","1136.6666259765625","2026-04-12T07:51:13.768Z","2026-05-12T07:51:13.265Z","47.13282012939453","2.342","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","3.6666667461395264","24.041351318359375","169.8333282470703","0","computed_co2_regression","0","0.118","0.9263","0.0005","51","51"
"history","2026-04-12T07:51:19.763Z","1137.6666259765625","2026-04-12T07:51:19.763Z","2026-05-12T07:51:19.286Z","47.15666198730469","2.344","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","3.6666667461395264","24.044021606445312","169.9166717529297","0","computed_co2_regression","0","0","0.907","0.0002","51","51"
"history","2026-04-12T07:51:25.787Z","1139.3333740234375","2026-04-12T07:51:25.787Z","2026-05-12T07:51:25.302Z","47.18145751953125","2.348","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","4","24.017318725585938","170","0","computed_co2_regression","0","0","0.877","0.0056","51","51"
"history","2026-04-12T07:51:32.257Z","1141","2026-04-12T07:51:32.257Z","2026-05-12T07:51:31.768Z","47.20625305175781","2.353","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","4","24.03467559814453","170","0","computed_co2_regression","0","0","0.8468","0.0121","51","51"
"history","2026-04-12T07:51:38.856Z","1142.3333740234375","2026-04-12T07:51:38.856Z","2026-05-12T07:51:38.374Z","47.23486328125","2.356","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","3.6666667461395264","24.0360107421875","170","0","computed_co2_regression","0","0","0.8262","0.011","51","51"
"history","2026-04-12T07:51:45.054Z","1143.6666259765625","2026-04-12T07:51:45.054Z","2026-05-12T07:51:44.572Z","47.28540802001953","2.359","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","3.6666667461395264","24.010643005371094","170","0","computed_co2_regression","0","0","0.8098","0.0136","51","51"
"history","2026-04-12T07:51:50.657Z","1144.6666259765625","2026-04-12T07:51:50.657Z","2026-05-12T07:51:50.183Z","47.33500671386719","2.362","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","3.5","24.018653869628906","170","0","computed_co2_regression","0","0","0.8002","0.0111","51","51"
"history","2026-04-12T07:51:56.592Z","1146.3333740234375","2026-04-12T07:51:56.592Z","2026-05-12T07:51:56.107Z","47.363624572753906","2.366","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","3.3333332538604736","24.0360107421875","170","0","computed_co2_regression","0","0","0.79","0.0065","51","51"
"history","2026-04-12T07:52:02.684Z","1149","2026-04-12T07:52:02.684Z","2026-05-12T07:52:02.204Z","47.34359359741211","2.373","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","3.3333332538604736","24.057373046875","170","0","computed_co2_regression","0","0","0.7735","0.0063","51","51"
"history","2026-04-12T07:52:08.511Z","1151.6666259765625","2026-04-12T07:52:08.511Z","2026-05-12T07:52:08.036Z","47.33119583129883","2.379","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","3.1666667461395264","24.050697326660156","170","0","computed_co2_regression","0","0","0.7592","0.0016","51","51"
"history","2026-04-12T07:52:14.501Z","1155","2026-04-12T07:52:14.501Z","2026-05-12T07:52:14.024Z","47.313079833984375","2.388","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","3","24.050697326660156","170","0","computed_co2_regression","0","0","0.7428","0.0002","51","51"
"history","2026-04-12T07:52:20.659Z","1157.3333740234375","2026-04-12T07:52:20.659Z","2026-05-12T07:52:20.189Z","47.351226806640625","2.393","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","2.8333332538604736","24.064048767089844","170","0","computed_co2_regression","0","0.216","0.7371","0.0015","51","51"
"history","2026-04-12T07:52:26.545Z","1159.6666259765625","2026-04-12T07:52:26.545Z","2026-05-12T07:52:26.067Z","47.39509582519531","2.399","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","2.8333332538604736","24.061378479003906","170","0","computed_co2_regression","0","0.353","0.7339","0.004","51","51"
"history","2026-04-12T07:52:33.269Z","1160.6666259765625","2026-04-12T07:52:33.269Z","2026-05-12T07:52:32.775Z","47.34836196899414","2.402","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","3.1666667461395264","24.050697326660156","170","0","computed_co2_regression","0","0.343","0.739","0.0039","51","51"
"history","2026-04-12T07:52:39.386Z","1161.3333740234375","2026-04-12T07:52:39.386Z","2026-05-12T07:52:38.907Z","47.35599136352539","2.403","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","3.3333332538604736","24.030670166015625","170","0","computed_co2_regression","0","0.426","0.7484","0.0061","51","51"
"history","2026-04-12T07:52:46.017Z","1162","2026-04-12T07:52:46.017Z","2026-05-12T07:52:45.544Z","47.40272521972656","2.405","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","3.6666667461395264","24.041351318359375","170","0","computed_co2_regression","0","0.258","0.7614","0.0022","51","51"
"history","2026-04-12T07:52:51.567Z","1163.6666259765625","2026-04-12T07:52:51.567Z","2026-05-12T07:52:51.093Z","47.416072845458984","2.409","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","4.166666507720947","24.054702758789062","170","0","computed_co2_regression","0","0.06","0.774","0.0001","51","51"
"history","2026-04-12T07:52:57.492Z","1165.3333740234375","2026-04-12T07:52:57.492Z","2026-05-12T07:52:57.003Z","47.40653610229492","2.413","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","4.333333492279053","24.05603790283203","170","0","computed_co2_regression","0","0","0.7865","0.0005","51","51"
"history","2026-04-12T07:53:03.517Z","1167","2026-04-12T07:53:03.517Z","2026-05-12T07:53:03.041Z","47.41035079956055","2.418","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","4.666666507720947","24.05603790283203","170","0","computed_co2_regression","0","0","0.7996","0.0052","51","51"
"history","2026-04-12T07:53:09.490Z","1168","2026-04-12T07:53:09.490Z","2026-05-12T07:53:09.015Z","47.42179489135742","2.42","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","4.833333492279053","24.057373046875","170","0","computed_co2_regression","0","0","0.8148","0.0181","51","51"
"history","2026-04-12T07:53:15.465Z","1169.6666259765625","2026-04-12T07:53:15.465Z","2026-05-12T07:53:14.985Z","47.416072845458984","2.424","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","4.666666507720947","24.060043334960938","170","0","computed_co2_regression","0","0","0.8297","0.0412","51","51"
"history","2026-04-12T07:53:21.638Z","1171.3333740234375","2026-04-12T07:53:21.638Z","2026-05-12T07:53:21.154Z","47.42465591430664","2.428","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","4.166666507720947","24.057373046875","170","0","computed_co2_regression","0","0","0.8446","0.0668","51","51"
"history","2026-04-12T07:53:27.524Z","1173.6666259765625","2026-04-12T07:53:27.524Z","2026-05-12T07:53:27.033Z","47.436100006103516","2.434","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","3.6666667461395264","24.060043334960938","170","0","computed_co2_regression","0","0","0.8577","0.0896","51","51"
"history","2026-04-12T07:53:34.342Z","1176","2026-04-12T07:53:34.342Z","2026-05-12T07:53:33.858Z","47.42465591430664","2.44","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","3.6666667461395264","24.06671905517578","170.0833282470703","0","computed_co2_regression","0","0","0.8708","0.125","51","51"
"history","2026-04-12T07:53:40.343Z","1178.3333740234375","2026-04-12T07:53:40.343Z","2026-05-12T07:53:39.859Z","47.44754409790039","2.446","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","3.1666667461395264","24.073394775390625","170.1666717529297","0","computed_co2_regression","0","0","0.8824","0.1152","51","51"
"history","2026-04-12T07:53:47.170Z","1180.3333740234375","2026-04-12T07:53:47.170Z","2026-05-12T07:53:46.689Z","47.46089553833008","2.451","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","2.8333332538604736","24.06671905517578","170.3333282470703","0","computed_co2_regression","0","0","0.8939","0.0803","51","51"
"history","2026-04-12T07:53:52.723Z","1182.3333740234375","2026-04-12T07:53:52.723Z","2026-05-12T07:53:52.253Z","47.42274856567383","2.456","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","2.8333332538604736","24.064048767089844","170.4166717529297","0","computed_co2_regression","0","0","0.9041","0.0552","51","51"
"history","2026-04-12T07:53:58.643Z","1184.6666259765625","2026-04-12T07:53:58.643Z","2026-05-12T07:53:58.152Z","47.41702651977539","2.462","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","3","24.0787353515625","170.5","0","computed_co2_regression","0","0","0.9136","0.0408","51","51"
"history","2026-04-12T07:54:04.658Z","1187","2026-04-12T07:54:04.658Z","2026-05-12T07:54:04.163Z","47.416072845458984","2.468","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","3","24.076065063476562","170.5833282470703","0","computed_co2_regression","0","0","0.9222","0.0356","51","51"
"history","2026-04-12T07:54:10.652Z","1188.6666259765625","2026-04-12T07:54:10.652Z","2026-05-12T07:54:10.170Z","47.39699935913086","2.472","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","2.8333332538604736","24.072059631347656","170.6666717529297","0","computed_co2_regression","0","0","0.9313","0.0266","51","51"
"history","2026-04-12T07:54:17.539Z","1190.6666259765625","2026-04-12T07:54:17.539Z","2026-05-12T07:54:17.062Z","47.3731575012207","2.477","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","3","24.085411071777344","170.75","0","computed_co2_regression","0","0","0.9456","0.0561","50","50"
"history","2026-04-12T07:54:23.120Z","1192","2026-04-12T07:54:23.120Z","2026-05-12T07:54:22.644Z","47.38460159301758","2.48","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","3","24.08007049560547","170.8333282470703","0","computed_co2_regression","0","0","0.9481","0.0442","51","51"
"history","2026-04-12T07:54:29.030Z","1193","2026-04-12T07:54:29.030Z","2026-05-12T07:54:28.548Z","47.41702651977539","2.483","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","2.6666667461395264","24.08007049560547","170.9166717529297","0","computed_co2_regression","0","0","0.9559","0.0343","51","51"
"history","2026-04-12T07:54:36.559Z","1193","2026-04-12T07:54:36.559Z","2026-05-12T07:54:36.089Z","47.38364791870117","2.483","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","2.5","24.093421936035156","171","0","computed_co2_regression","0","0","0.9636","0.0196","51","51"
"history","2026-04-12T07:54:42.052Z","1193","2026-04-12T07:54:42.052Z","2026-05-12T07:54:41.576Z","47.36075973510742","2.483","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","2.6666667461395264","24.092086791992188","171","0","computed_co2_regression","0","0","0.9699","0.0122","51","51"
"history","2026-04-12T07:54:48.438Z","1193","2026-04-12T07:54:48.438Z","2026-05-12T07:54:47.963Z","47.367435455322266","2.483","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","2.5","24.094757080078125","171","0","computed_co2_regression","0","0","0.9749","0.0005","51","51"
"history","2026-04-12T07:54:54.303Z","1193","2026-04-12T07:54:54.303Z","2026-05-12T07:54:53.823Z","47.34550094604492","2.483","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","2.5","24.08941650390625","171","0","computed_co2_regression","0","0.435","0.9785","0.0039","51","51"
"history","2026-04-12T07:55:00.710Z","1193","2026-04-12T07:55:00.710Z","2026-05-12T07:55:00.232Z","47.3416862487793","2.483","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","2.5","24.08007049560547","171","0","computed_co2_regression","0","1.02","0.9806","0.021","51","51"
"history","2026-04-12T07:55:06.289Z","1193","2026-04-12T07:55:06.289Z","2026-05-12T07:55:05.810Z","47.37983703613281","2.483","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","2.5","24.072059631347656","171.0833282470703","0","computed_co2_regression","0","1.514","0.9814","0.0449","51","51"
"history","2026-04-12T07:55:12.418Z","1192.6666259765625","2026-04-12T07:55:12.418Z","2026-05-12T07:55:11.925Z","47.3884162902832","2.482","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","2.5","24.081405639648438","171.25","0","computed_co2_regression","0","1.923","0.9804","0.0701","51","51"
"history","2026-04-12T07:55:18.282Z","1192.3333740234375","2026-04-12T07:55:18.282Z","2026-05-12T07:55:17.806Z","47.344547271728516","2.481","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","2.3333332538604736","24.094757080078125","171.4166717529297","0","computed_co2_regression","0","2.579","0.9778","0.1177","51","51"
"history","2026-04-12T07:55:24.335Z","1192","2026-04-12T07:55:24.335Z","2026-05-12T07:55:23.864Z","47.3426399230957","2.48","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","2.5","24.116119384765625","171.5833282470703","0","computed_co2_regression","0","2.804","0.9737","0.1378","51","51"
"history","2026-04-12T07:55:30.327Z","1192","2026-04-12T07:55:30.327Z","2026-05-12T07:55:29.851Z","47.355995178222656","2.48","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","2.5","24.124130249023438","171.75","0","computed_co2_regression","0","3.18","0.9684","0.1724","51","51"
"history","2026-04-12T07:55:37.486Z","1192.3333740234375","2026-04-12T07:55:37.486Z","2026-05-12T07:55:36.998Z","47.36648178100586","2.481","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","2.5","24.114784240722656","171.8333282470703","0","computed_co2_regression","0","3.543","0.9618","0.2089","51","51"
"history","2026-04-12T07:55:43.163Z","1192.6666259765625","2026-04-12T07:55:43.163Z","2026-05-12T07:55:42.686Z","47.37316131591797","2.482","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","2.6666667461395264","24.124130249023438","171.9166717529297","0","computed_co2_regression","0","3.892","0.9546","0.2556","51","51"
"history","2026-04-12T07:55:49.041Z","1193","2026-04-12T07:55:49.041Z","2026-05-12T07:55:48.553Z","47.352176666259766","2.483","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","3","24.10944366455078","172","0","computed_co2_regression","0","4.02","0.9466","0.2802","51","51"
"history","2026-04-12T07:55:55.068Z","1193","2026-04-12T07:55:55.068Z","2026-05-12T07:55:54.583Z","47.362667083740234","2.483","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","3.1666667461395264","24.10143280029297","172","0","computed_co2_regression","0","4.171","0.9372","0.3068","51","51"
"history","2026-04-12T07:56:01.134Z","1193.3333740234375","2026-04-12T07:56:01.134Z","2026-05-12T07:56:00.663Z","47.35313034057617","2.483","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","3","24.102767944335938","172","0","computed_co2_regression","0","4.54","0.9275","0.3683","51","51"
"history","2026-04-12T07:56:07.060Z","1193.3333740234375","2026-04-12T07:56:07.060Z","2026-05-12T07:56:06.576Z","47.324520111083984","2.483","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","3.1666667461395264","24.10009765625","172","0","computed_co2_regression","0","4.47","0.9167","0.3575","51","51"
"history","2026-04-12T07:56:13.166Z","1193.3333740234375","2026-04-12T07:56:13.166Z","2026-05-12T07:56:12.681Z","47.310218811035156","2.483","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","3.3333332538604736","24.11211395263672","172","0","computed_co2_regression","0","4.266","0.905","0.3252","51","51"
"history","2026-04-12T07:56:19.115Z","1193.3333740234375","2026-04-12T07:56:19.115Z","2026-05-12T07:56:18.624Z","47.31689453125","2.483","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","3.3333332538604736","24.11211395263672","172","0","computed_co2_regression","0","3.997","0.8924","0.2884","51","51"
"history","2026-04-12T07:56:25.106Z","1193.6666259765625","2026-04-12T07:56:25.106Z","2026-05-12T07:56:24.608Z","47.35313415527344","2.484","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","3","24.09876251220703","172","0","computed_co2_regression","0","3.993","0.8802","0.2912","51","51"
"history","2026-04-12T07:56:31.200Z","1194","2026-04-12T07:56:31.200Z","2026-05-12T07:56:30.704Z","47.388427734375","2.485","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","3","24.10944366455078","172.0833282470703","0","computed_co2_regression","0","3.722","0.8676","0.2615","51","51"
"history","2026-04-12T07:56:38.443Z","1194","2026-04-12T07:56:38.443Z","2026-05-12T07:56:37.954Z","47.39986801147461","2.485","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","2.8333332538604736","24.12279510498047","172.1666717529297","0","computed_co2_regression","0","3.578","0.8532","0.2488","51","51"
"history","2026-04-12T07:56:44.437Z","1194","2026-04-12T07:56:44.437Z","2026-05-12T07:56:43.941Z","47.40940475463867","2.485","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","2.5","24.124130249023438","172.25","0","computed_co2_regression","0","3.787","0.8387","0.2704","51","51"
"history","2026-04-12T07:56:49.617Z","1194","2026-04-12T07:56:49.617Z","2026-05-12T07:56:49.126Z","47.41703414916992","2.485","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","2.5","24.129470825195312","172.3333282470703","0","computed_co2_regression","0","3.816","0.8243","0.2732","51","51"
"history","2026-04-12T07:56:55.625Z","1194.3333740234375","2026-04-12T07:56:55.625Z","2026-05-12T07:56:55.141Z","47.40749740600586","2.486","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","2.6666667461395264","24.126800537109375","172.4166717529297","0","computed_co2_regression","0","3.724","0.8113","0.2637","51","51"
"history","2026-04-12T07:57:01.726Z","1195","2026-04-12T07:57:01.726Z","2026-05-12T07:57:01.234Z","47.43515396118164","2.488","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","2.6666667461395264","24.128135681152344","172.5","0","computed_co2_regression","0","3.768","0.8003","0.2688","51","51"
"history","2026-04-12T07:57:07.644Z","1196","2026-04-12T07:57:07.644Z","2026-05-12T07:57:07.154Z","47.50381851196289","2.49","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","2.6666667461395264","24.125465393066406","172.5833282470703","0","computed_co2_regression","0","3.8","0.7911","0.2724","51","51"
"history","2026-04-12T07:57:13.717Z","1196.6666259765625","2026-04-12T07:57:13.717Z","2026-05-12T07:57:13.233Z","47.49618911743164","2.492","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","3","24.108108520507812","172.6666717529297","0","computed_co2_regression","0","3.591","0.7814","0.2456","51","51"
"history","2026-04-12T07:57:19.688Z","1197.3333740234375","2026-04-12T07:57:19.688Z","2026-05-12T07:57:19.169Z","47.43610763549805","2.493","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","3.3333332538604736","24.113449096679688","172.8333282470703","0","computed_co2_regression","0","3.336","0.771","0.2093","51","51"
"history","2026-04-12T07:57:25.632Z","1198.3333740234375","2026-04-12T07:57:25.632Z","2026-05-12T07:57:25.147Z","47.39414596557617","2.496","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","3.1666667461395264","24.129470825195312","173","0","computed_co2_regression","0","3.433","0.7622","0.2227","51","51"
"history","2026-04-12T07:57:31.709Z","1199.6666259765625","2026-04-12T07:57:31.709Z","2026-05-12T07:57:31.237Z","47.39033126831055","2.499","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","3.1666667461395264","24.124130249023438","173.1666717529297","0","computed_co2_regression","0","3.471","0.7555","0.2277","51","51"
"history","2026-04-12T07:57:39.057Z","1202","2026-04-12T07:57:39.057Z","2026-05-12T07:57:38.581Z","47.43610763549805","2.505","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","3.5","24.117454528808594","173.3333282470703","0","computed_co2_regression","0","3.092","0.7547","0.1771","51","51"
"history","2026-04-12T07:57:45.463Z","1204.3333740234375","2026-04-12T07:57:45.463Z","2026-05-12T07:57:44.985Z","47.39700698852539","2.511","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","3.6666667461395264","24.113449096679688","173.4166717529297","0","computed_co2_regression","0","2.658","0.7579","0.1279","51","51"
"history","2026-04-12T07:57:51.011Z","1207","2026-04-12T07:57:51.011Z","2026-05-12T07:57:50.533Z","47.380794525146484","2.518","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","3.5","24.106773376464844","173.5833282470703","0","computed_co2_regression","0","2.282","0.765","0.0959","51","51"
"history","2026-04-12T07:57:56.984Z","1208.6666259765625","2026-04-12T07:57:56.984Z","2026-05-12T07:57:56.506Z","47.425621032714844","2.522","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","3.3333332538604736","24.093421936035156","173.75","0","computed_co2_regression","0","1.789","0.7716","0.0626","51","51"
"history","2026-04-12T07:58:03.112Z","1209.6666259765625","2026-04-12T07:58:03.112Z","2026-05-12T07:58:02.631Z","47.41512680053711","2.524","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","3.3333332538604736","24.086746215820312","173.9166717529297","0","computed_co2_regression","0","1.166","0.7781","0.0287","51","51"
"history","2026-04-12T07:58:09.050Z","1210.3333740234375","2026-04-12T07:58:09.050Z","2026-05-12T07:58:08.565Z","47.393192291259766","2.526","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","3.1666667461395264","24.097427368164062","174.0833282470703","0","computed_co2_regression","0","0.557","0.7845","0.0076","51","51"
"history","2026-04-12T07:58:15.037Z","1211","2026-04-12T07:58:15.037Z","2026-05-12T07:58:14.553Z","47.43706130981445","2.528","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","3.1666667461395264","24.11211395263672","174.25","0","computed_co2_regression","0","0","0.7923","0.001","51","51"
"history","2026-04-12T07:58:21.086Z","1213","2026-04-12T07:58:21.086Z","2026-05-12T07:58:20.589Z","47.469486236572266","2.532","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","3","24.12012481689453","174.5","0","computed_co2_regression","0","0","0.7982","0.0219","51","51"
"history","2026-04-12T07:58:27.496Z","1215","2026-04-12T07:58:27.496Z","2026-05-12T07:58:27.009Z","47.454227447509766","2.538","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","3","24.128135681152344","174.75","0","computed_co2_regression","0","0","0.8011","0.0714","51","51"
"history","2026-04-12T07:58:33.113Z","1217","2026-04-12T07:58:33.113Z","2026-05-12T07:58:32.639Z","47.44755172729492","2.543","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","3","24.13080596923828","174.9166717529297","0","computed_co2_regression","0","0","0.7984","0.1254","51","51"
"history","2026-04-12T07:58:40.387Z","1218.3333740234375","2026-04-12T07:58:40.387Z","2026-05-12T07:58:39.895Z","47.41798782348633","2.546","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","3","24.136146545410156","175.0833282470703","0","computed_co2_regression","0","0","0.7827","0.2458","50","50"
"history","2026-04-12T07:58:47.212Z","1219.6666259765625","2026-04-12T07:58:47.212Z","2026-05-12T07:58:46.736Z","47.40272903442383","2.549","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","3.1666667461395264","24.150833129882812","175.4166717529297","0","computed_co2_regression","0","0","0.7781","0.2769","50","50"
"history","2026-04-12T07:58:52.641Z","1221","2026-04-12T07:58:52.641Z","2026-05-12T07:58:52.166Z","47.43992233276367","2.553","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","3.3333332538604736","24.142822265625","175.5833282470703","0","computed_co2_regression","0","0","0.7862","0.3065","51","51"
