co2,expireAt._nanoseconds,expireAt._seconds,humidity,iaqi.e_score,iaqi.i_score,iaqi.m_score,iaqi.primary_grade,iaqi.sub_level,iaqiScore,k,macAddress,nox,pm25,temp,timestamp._nanoseconds,timestamp._seconds,tvoc
1781,650000000,1778584402,48.680572509765625,1.953,,2.953,나쁨,중간수준 악화 (나쁨-2),2.953,,d83bda1d5960,1,3.1666667461395264,24.06805419921875,740000000,1775992402,221
1780.6666259765625,694000000,1778584408,48.723487854003906,1.952,,2.952,나쁨,중간수준 악화 (나쁨-2),2.952,,d83bda1d5960,1,3.5,24.07740020751953,785000000,1775992408,221
1780.6666259765625,620000000,1778584414,48.756866455078125,1.952,,2.952,나쁨,중간수준 악화 (나쁨-2),2.952,,d83bda1d5960,1,3.6666667461395264,24.05870819091797,711000000,1775992414,221
1780.6666259765625,166000000,1778584422,48.77880096435547,1.952,,2.952,나쁨,중간수준 악화 (나쁨-2),2.952,,d83bda1d5960,1,3.8333332538604736,24.049362182617188,257000000,1775992422,220.9166717529297
1781,777000000,1778584427,48.769264221191406,1.953,,2.953,나쁨,중간수준 악화 (나쁨-2),2.953,,d83bda1d5960,1,4,24.06805419921875,870000000,1775992427,220.8333282470703
1781,398000000,1778584434,48.76640319824219,1.953,,2.953,나쁨,중간수준 악화 (나쁨-2),2.953,,d83bda1d5960,1,3.6666667461395264,24.057373046875,488000000,1775992434,220.75
1781.3333740234375,590000000,1778584439,48.78070831298828,1.953,,2.953,나쁨,중간수준 악화 (나쁨-2),2.953,,d83bda1d5960,1,3.6666667461395264,24.041351318359375,682000000,1775992439,220.6666717529297
1782,598000000,1778584445,48.77307891845703,1.955,,2.955,나쁨,중간수준 악화 (나쁨-2),2.955,,d83bda1d5960,1,3.3333332538604736,24.064048767089844,689000000,1775992445,220.5833282470703
1782.3333740234375,706000000,1778584451,48.75877380371094,1.956,,2.956,나쁨,중간수준 악화 (나쁨-2),2.956,,d83bda1d5960,1,3.1666667461395264,24.06805419921875,797000000,1775992451,220.5
1783,582000000,1778584457,48.779754638671875,1.958,,2.958,나쁨,중간수준 악화 (나쁨-2),2.958,,d83bda1d5960,1,2.8333332538604736,24.05603790283203,672000000,1775992457,220.4166717529297
1783.3333740234375,590000000,1778584463,48.78929138183594,1.958,,2.958,나쁨,중간수준 악화 (나쁨-2),2.958,,d83bda1d5960,1,2.8333332538604736,24.06938934326172,680000000,1775992463,220.3333282470703
1784,601000000,1778584469,48.75019073486328,1.96,,2.96,나쁨,중간수준 악화 (나쁨-2),2.96,,d83bda1d5960,1,3.1666667461395264,24.06805419921875,692000000,1775992469,220.25
1784,562000000,1778584475,48.76640319824219,1.96,,2.96,나쁨,중간수준 악화 (나쁨-2),2.96,,d83bda1d5960,1,3.1666667461395264,24.065383911132812,653000000,1775992475,220.1666717529297
1784.3333740234375,923000000,1778584482,48.80073547363281,1.961,,2.961,나쁨,중간수준 악화 (나쁨-2),2.961,,d83bda1d5960,1,3.1666667461395264,24.06938934326172,12000000,1775992483,220.0833282470703
1785,836000000,1778584488,48.78070831298828,1.963,,2.963,나쁨,중간수준 악화 (나쁨-2),2.963,,d83bda1d5960,1,3.1666667461395264,24.061378479003906,926000000,1775992488,220
1785.6666259765625,848000000,1778584494,48.78070831298828,1.964,,2.964,나쁨,중간수준 악화 (나쁨-2),2.964,,d83bda1d5960,1,3,24.061378479003906,939000000,1775992494,220
1786.3333740234375,881000000,1778584500,48.756866455078125,1.966,,2.966,나쁨,중간수준 악화 (나쁨-2),2.966,,d83bda1d5960,1,2.8333332538604736,24.05603790283203,972000000,1775992500,220
1787.6666259765625,798000000,1778584506,48.76640319824219,1.969,,2.969,나쁨,중간수준 악화 (나쁨-2),2.969,,d83bda1d5960,1,2.6666667461395264,24.061378479003906,901000000,1775992506,220
1789.6666259765625,804000000,1778584512,48.769264221191406,1.974,,2.974,나쁨,중간수준 악화 (나쁨-2),2.974,,d83bda1d5960,1,2.8333332538604736,24.06938934326172,894000000,1775992512,220
1791,732000000,1778584518,48.79119873046875,1.978,,2.978,나쁨,중간수준 악화 (나쁨-2),2.978,,d83bda1d5960,1,2.8333332538604736,24.054702758789062,821000000,1775992518,220
1792,785000000,1778584524,48.845558166503906,1.98,,2.98,나쁨,중간수준 악화 (나쁨-2),2.98,,d83bda1d5960,1,3,24.052032470703125,877000000,1775992524,220
1792.3333740234375,912000000,1778584530,48.85414123535156,1.981,,2.981,나쁨,중간수준 악화 (나쁨-2),2.981,,d83bda1d5960,1,3.1666667461395264,24.060043334960938,3000000,1775992531,219.9166717529297
1793,759000000,1778584536,48.83888244628906,1.983,,2.983,나쁨,중간수준 악화 (나쁨-2),2.983,,d83bda1d5960,1,3,24.050697326660156,849000000,1775992536,219.8333282470703
1793.3333740234375,12000000,1778584544,48.843650817871094,1.983,,2.983,나쁨,중간수준 악화 (나쁨-2),2.983,,d83bda1d5960,1,3,24.06938934326172,101000000,1775992544,219.75
1794.3333740234375,837000000,1778584549,48.828392028808594,1.986,,2.986,나쁨,중간수준 악화 (나쁨-2),2.986,,d83bda1d5960,1,2.5,24.0787353515625,929000000,1775992549,219.6666717529297
1795,753000000,1778584555,48.797874450683594,1.987,,2.988,나쁨,중간수준 악화 (나쁨-2),2.988,,d83bda1d5960,1,2.5,24.0787353515625,843000000,1775992555,219.5833282470703
1795.3333740234375,729000000,1778584561,48.77880096435547,1.988,,2.988,나쁨,중간수준 악화 (나쁨-2),2.988,,d83bda1d5960,1,2,24.084075927734375,819000000,1775992561,219.5
1795,636000000,1778584567,48.746376037597656,1.987,,2.988,나쁨,중간수준 악화 (나쁨-2),2.988,,d83bda1d5960,1,1.6666666269302368,24.057373046875,728000000,1775992567,219.4166717529297
1795.6666259765625,605000000,1778584573,48.75019073486328,1.989,,2.989,나쁨,중간수준 악화 (나쁨-2),2.989,,d83bda1d5960,1,1.5,24.04535675048828,697000000,1775992573,219.3333282470703
1796.3333740234375,651000000,1778584579,48.7835693359375,1.991,,2.991,나쁨,중간수준 악화 (나쁨-2),2.991,,d83bda1d5960,1,1.3333333730697632,24.054702758789062,742000000,1775992579,219.25
1797,636000000,1778584585,48.78643035888672,1.993,,2.993,나쁨,중간수준 악화 (나쁨-2),2.993,,d83bda1d5960,1,1.5,24.064048767089844,727000000,1775992585,219.1666717529297
1797,703000000,1778584591,48.77880096435547,1.993,,2.993,나쁨,중간수준 악화 (나쁨-2),2.993,,d83bda1d5960,1,1.5,24.050697326660156,797000000,1775992591,219.0833282470703
1796.6666259765625,634000000,1778584597,48.78166198730469,1.992,,2.992,나쁨,중간수준 악화 (나쁨-2),2.992,,d83bda1d5960,1,1.5,24.030670166015625,725000000,1775992597,219
1797,121000000,1778584605,48.79596710205078,1.993,,2.993,나쁨,중간수준 악화 (나쁨-2),2.993,,d83bda1d5960,1,1.6666666269302368,24.038681030273438,212000000,1775992605,219
1797.3333740234375,118000000,1778584612,48.798828125,1.993,,2.993,나쁨,중간수준 악화 (나쁨-2),2.993,,d83bda1d5960,1,1.6666666269302368,24.042686462402344,210000000,1775992612,219
1798.3333740234375,642000000,1778584617,48.81694793701172,1.996,,2.996,나쁨,중간수준 악화 (나쁨-2),2.996,,d83bda1d5960,1,1.6666666269302368,24.053367614746094,732000000,1775992617,219
1798.6666259765625,661000000,1778584623,48.84174346923828,1.997,,2.997,나쁨,중간수준 악화 (나쁨-2),2.997,,d83bda1d5960,1,1.8333333730697632,24.06671905517578,751000000,1775992623,219
1798.6666259765625,644000000,1778584629,48.83220672607422,1.997,,2.997,나쁨,중간수준 악화 (나쁨-2),2.997,,d83bda1d5960,1,2.1666667461395264,24.04802703857422,734000000,1775992629,219
1798.6666259765625,608000000,1778584635,48.805503845214844,1.997,,2.997,나쁨,중간수준 악화 (나쁨-2),2.997,,d83bda1d5960,1,2.3333332538604736,24.03467559814453,699000000,1775992635,219
1798.3333740234375,749000000,1778584641,48.79119873046875,1.996,,2.996,나쁨,중간수준 악화 (나쁨-2),2.996,,d83bda1d5960,1,2.5,24.04669189453125,840000000,1775992641,219
1798.6666259765625,580000000,1778584647,48.797874450683594,1.997,,2.997,나쁨,중간수준 악화 (나쁨-2),2.997,,d83bda1d5960,1,2.6666667461395264,24.04669189453125,670000000,1775992647,219
1798.6666259765625,626000000,1778584653,48.79119873046875,1.997,,2.997,나쁨,중간수준 악화 (나쁨-2),2.997,,d83bda1d5960,1,2.8333332538604736,24.033340454101562,717000000,1775992653,219
1799,621000000,1778584659,48.80455017089844,1.998,,2.998,나쁨,중간수준 악화 (나쁨-2),2.998,,d83bda1d5960,1,2.8333332538604736,24.03467559814453,711000000,1775992659,219
1798.6666259765625,945000000,1778584665,48.79119873046875,1.997,,2.997,나쁨,중간수준 악화 (나쁨-2),2.997,,d83bda1d5960,1,2.5,24.04535675048828,34000000,1775992666,219
1798.3333740234375,976000000,1778584672,48.76068115234375,1.996,,2.996,나쁨,중간수준 악화 (나쁨-2),2.996,,d83bda1d5960,1,2.5,24.052032470703125,66000000,1775992673,219
1798,562000000,1778584678,48.782615661621094,1.995,,2.995,나쁨,중간수준 악화 (나쁨-2),2.995,,d83bda1d5960,1,2.5,24.049362182617188,653000000,1775992678,219
1798,568000000,1778584684,48.802642822265625,1.995,,2.995,나쁨,중간수준 악화 (나쁨-2),2.995,,d83bda1d5960,1,2.5,24.030670166015625,658000000,1775992684,219
1798,681000000,1778584690,48.82648468017578,1.995,,2.995,나쁨,중간수준 악화 (나쁨-2),2.995,,d83bda1d5960,1,2.3333332538604736,24.0360107421875,771000000,1775992690,219
1798,577000000,1778584696,48.84269714355469,1.995,,2.995,나쁨,중간수준 악화 (나쁨-2),2.995,,d83bda1d5960,1,1.8333333730697632,24.04535675048828,667000000,1775992696,219
1798,717000000,1778584702,48.83506774902344,1.995,,2.995,나쁨,중간수준 악화 (나쁨-2),2.995,,d83bda1d5960,1,1.8333333730697632,24.041351318359375,806000000,1775992702,219
1798,581000000,1778584708,48.83983612060547,1.995,,2.995,나쁨,중간수준 악화 (나쁨-2),2.995,,d83bda1d5960,1,1.8333333730697632,24.042686462402344,671000000,1775992708,219
1798.3333740234375,538000000,1778584714,48.84651184082031,1.996,,2.996,나쁨,중간수준 악화 (나쁨-2),2.996,,d83bda1d5960,1,1.8333333730697632,24.03734588623047,629000000,1775992714,219
1799,514000000,1778584721,48.8446044921875,1.998,,2.998,나쁨,중간수준 악화 (나쁨-2),2.998,,d83bda1d5960,1,2,24.027999877929688,611000000,1775992721,219
1799.6666259765625,238000000,1778584728,48.851280212402344,1.999,,2.999,나쁨,중간수준 악화 (나쁨-2),2.999,,d83bda1d5960,1,2,24.044021606445312,328000000,1775992728,218.9166717529297
1800,221000000,1778584735,48.886566162109375,2,,3,나쁨,심각한 악화 (나쁨-3),3,,d83bda1d5960,1,2.5,24.05870819091797,311000000,1775992735,218.8333282470703
1800.3333740234375,719000000,1778584740,48.89801025390625,2.001,,3.001,나쁨,심각한 악화 (나쁨-3),3.001,,d83bda1d5960,1,2.6666667461395264,24.06671905517578,809000000,1775992740,218.75
1800.6666259765625,605000000,1778584746,48.87989044189453,2.002,,3.002,나쁨,심각한 악화 (나쁨-3),3.002,,d83bda1d5960,1,2.6666667461395264,24.053367614746094,695000000,1775992746,218.6666717529297
1801,656000000,1778584754,48.88084411621094,2.003,,3.003,나쁨,심각한 악화 (나쁨-3),3.003,,d83bda1d5960,1,2.5,24.03734588623047,748000000,1775992754,218.5833282470703
1800.6666259765625,84000000,1778584760,48.87226104736328,2.002,,3.002,나쁨,심각한 악화 (나쁨-3),3.002,,d83bda1d5960,1,2.5,24.03734588623047,173000000,1775992760,218.5
1800.3333740234375,55000000,1778584766,48.906593322753906,2.001,,3.001,나쁨,심각한 악화 (나쁨-3),3.001,,d83bda1d5960,1,2.8333332538604736,24.038681030273438,145000000,1775992766,218.3333282470703
1800.3333740234375,200000000,1778584772,48.937110900878906,2.001,,3.001,나쁨,심각한 악화 (나쁨-3),3.001,,d83bda1d5960,1,2.8333332538604736,24.049362182617188,293000000,1775992772,218.25
1800.6666259765625,90000000,1778584778,48.932342529296875,2.002,,3.002,나쁨,심각한 악화 (나쁨-3),3.002,,d83bda1d5960,1,2.8333332538604736,24.054702758789062,182000000,1775992778,218.1666717529297
1801,820000000,1778584784,48.932342529296875,2.003,,3.003,나쁨,심각한 악화 (나쁨-3),3.003,,d83bda1d5960,1,3,24.05603790283203,912000000,1775992784,218.0833282470703
1801.3333740234375,88000000,1778584792,48.901824951171875,2.003,,3.003,나쁨,심각한 악화 (나쁨-3),3.003,,d83bda1d5960,1,3,24.03734588623047,178000000,1775992792,218
1802,795000000,1778584797,48.88275146484375,2.005,,3.005,나쁨,심각한 악화 (나쁨-3),3.005,,d83bda1d5960,1,3.1666667461395264,24.030670166015625,885000000,1775992797,218
1803,525000000,1778584803,48.91517639160156,2.007,,3.008,나쁨,심각한 악화 (나쁨-3),3.008,,d83bda1d5960,1,3.1666667461395264,24.027999877929688,616000000,1775992803,218
1803.6666259765625,547000000,1778584809,48.93424987792969,2.009,,3.009,나쁨,심각한 악화 (나쁨-3),3.009,,d83bda1d5960,1,3.3333332538604736,24.0360107421875,638000000,1775992809,218
1804,554000000,1778584815,48.93424987792969,2.01,,3.01,나쁨,심각한 악화 (나쁨-3),3.01,,d83bda1d5960,1,3.5,24.052032470703125,644000000,1775992815,218
1803.6666259765625,625000000,1778584821,48.924713134765625,2.009,,3.009,나쁨,심각한 악화 (나쁨-3),3.009,,d83bda1d5960,1,3.6666667461395264,24.042686462402344,717000000,1775992821,218
1803.6666259765625,529000000,1778584827,48.91613006591797,2.009,,3.009,나쁨,심각한 악화 (나쁨-3),3.009,,d83bda1d5960,1,4.166666507720947,24.044021606445312,620000000,1775992827,218
1804,663000000,1778584833,48.94569396972656,2.01,,3.01,나쁨,심각한 악화 (나쁨-3),3.01,,d83bda1d5960,1,4,24.053367614746094,753000000,1775992833,218
1804.6666259765625,523000000,1778584839,48.94950866699219,2.012,,3.012,나쁨,심각한 악화 (나쁨-3),3.012,,d83bda1d5960,1,3.8333332538604736,24.03467559814453,613000000,1775992839,218
1805,645000000,1778584845,48.94378662109375,2.013,,3.013,나쁨,심각한 악화 (나쁨-3),3.013,,d83bda1d5960,1,3.5,24.030670166015625,735000000,1775992845,218
1805.3333740234375,72000000,1778584853,48.951416015625,2.013,,3.013,나쁨,심각한 악화 (나쁨-3),3.013,,d83bda1d5960,1,3.1666667461395264,24.044021606445312,162000000,1775992853,218
1805.6666259765625,783000000,1778584858,48.94950866699219,2.014,,3.014,나쁨,심각한 악화 (나쁨-3),3.014,,d83bda1d5960,1,3,24.03734588623047,873000000,1775992858,218
1806.3333740234375,589000000,1778584864,49.00672912597656,2.016,,3.016,나쁨,심각한 악화 (나쁨-3),3.016,,d83bda1d5960,1,2.6666667461395264,24.042686462402344,679000000,1775992864,218
1807,683000000,1778584870,49.011497497558594,2.018,,3.018,나쁨,심각한 악화 (나쁨-3),3.018,,d83bda1d5960,1,2.6666667461395264,24.053367614746094,774000000,1775992870,218
1808,626000000,1778584876,48.958091735839844,2.02,,3.02,나쁨,심각한 악화 (나쁨-3),3.02,,d83bda1d5960,1,2.8333332538604736,24.02666473388672,717000000,1775992876,218
1809.6666259765625,670000000,1778584882,48.951416015625,2.024,,3.024,나쁨,심각한 악화 (나쁨-3),3.024,,d83bda1d5960,1,3,24.02399444580078,760000000,1775992882,218
1811,813000000,1778584888,48.93901824951172,2.027,,3.028,나쁨,심각한 악화 (나쁨-3),3.028,,d83bda1d5960,1,3,24.044021606445312,902000000,1775992888,218
1812,592000000,1778584894,48.94855499267578,2.03,,3.03,나쁨,심각한 악화 (나쁨-3),3.03,,d83bda1d5960,1,3,24.0360107421875,684000000,1775992894,218
1812,458000000,1778584901,48.95713806152344,2.03,,3.03,나쁨,심각한 악화 (나쁨-3),3.03,,d83bda1d5960,1,3,24.019989013671875,548000000,1775992901,218
1811.6666259765625,758000000,1778584906,48.944740295410156,2.029,,3.029,나쁨,심각한 악화 (나쁨-3),3.029,,d83bda1d5960,1,3,24.032005310058594,848000000,1775992906,218
1811.3333740234375,162000000,1778584914,48.947601318359375,2.028,,3.028,나쁨,심각한 악화 (나쁨-3),3.028,,d83bda1d5960,1,2.6666667461395264,24.05603790283203,251000000,1775992914,218
1811,825000000,1778584919,48.927574157714844,2.027,,3.028,나쁨,심각한 악화 (나쁨-3),3.028,,d83bda1d5960,1,2.8333332538604736,24.044021606445312,915000000,1775992919,218
1811,594000000,1778584925,48.92375946044922,2.027,,3.028,나쁨,심각한 악화 (나쁨-3),3.028,,d83bda1d5960,1,3,24.033340454101562,686000000,1775992925,218
1811,721000000,1778584931,48.950462341308594,2.027,,3.028,나쁨,심각한 악화 (나쁨-3),3.028,,d83bda1d5960,1,3,24.0360107421875,811000000,1775992931,218
1811,156000000,1778584938,48.965721130371094,2.027,,3.028,나쁨,심각한 악화 (나쁨-3),3.028,,d83bda1d5960,1,2.8333332538604736,24.02532958984375,246000000,1775992938,218
1811.6666259765625,663000000,1778584943,48.97144317626953,2.029,,3.029,나쁨,심각한 악화 (나쁨-3),3.029,,d83bda1d5960,1,2.8333332538604736,24.018653869628906,753000000,1775992943,218
1812.3333740234375,696000000,1778584949,48.97621154785156,2.031,,3.031,나쁨,심각한 악화 (나쁨-3),3.031,,d83bda1d5960,1,2.8333332538604736,24.0146484375,785000000,1775992949,218
1813,709000000,1778584955,48.959999084472656,2.033,,3.033,나쁨,심각한 악화 (나쁨-3),3.033,,d83bda1d5960,1,2.5,24.018653869628906,801000000,1775992955,218
1813.3333740234375,634000000,1778584962,48.947601318359375,2.033,,3.033,나쁨,심각한 악화 (나쁨-3),3.033,,d83bda1d5960,1,2.1666667461395264,24.02666473388672,726000000,1775992962,218
1813.6666259765625,120000000,1778584968,48.97621154785156,2.034,,3.034,나쁨,심각한 악화 (나쁨-3),3.034,,d83bda1d5960,1,1.8333333730697632,24.030670166015625,211000000,1775992968,218
1814,549000000,1778584975,48.975257873535156,2.035,,3.035,나쁨,심각한 악화 (나쁨-3),3.035,,d83bda1d5960,1,1.8333333730697632,24.022659301757812,639000000,1775992975,218
1814,368000000,1778584981,48.967628479003906,2.035,,3.035,나쁨,심각한 악화 (나쁨-3),3.035,,d83bda1d5960,1,1.6666666269302368,24.029335021972656,458000000,1775992981,218
1814,26000000,1778584987,48.980979919433594,2.035,,3.035,나쁨,심각한 악화 (나쁨-3),3.035,,d83bda1d5960,1,1.6666666269302368,24.053367614746094,115000000,1775992987,218
1814,180000000,1778584993,48.98193359375,2.035,,3.035,나쁨,심각한 악화 (나쁨-3),3.035,,d83bda1d5960,1,1.8333333730697632,24.03734588623047,271000000,1775992993,218
1814,26000000,1778584999,48.990516662597656,2.035,,3.035,나쁨,심각한 악화 (나쁨-3),3.035,,d83bda1d5960,1,2,24.029335021972656,115000000,1775992999,218
1814,62000000,1778585005,48.982887268066406,2.035,,3.035,나쁨,심각한 악화 (나쁨-3),3.035,,d83bda1d5960,1,2,24.053367614746094,153000000,1775993005,218
1814,179000000,1778585011,48.96476745605469,2.035,,3.035,나쁨,심각한 악화 (나쁨-3),3.035,,d83bda1d5960,1,1.8333333730697632,24.041351318359375,268000000,1775993011,218
1813.6666259765625,66000000,1778585017,48.973350524902344,2.034,,3.034,나쁨,심각한 악화 (나쁨-3),3.034,,d83bda1d5960,1,1.8333333730697632,24.0146484375,156000000,1775993017,218
1813.6666259765625,871000000,1778585023,49.00768280029297,2.034,,3.034,나쁨,심각한 악화 (나쁨-3),3.034,,d83bda1d5960,1,1.8333333730697632,24.006637573242188,961000000,1775993023,218
1813.6666259765625,53000000,1778585029,49.001007080078125,2.034,,3.034,나쁨,심각한 악화 (나쁨-3),3.034,,d83bda1d5960,1,1.8333333730697632,24.01598358154297,144000000,1775993029,218
1814,526000000,1778585036,48.967628479003906,2.035,,3.035,나쁨,심각한 악화 (나쁨-3),3.035,,d83bda1d5960,1,1.8333333730697632,24.01331329345703,619000000,1775993036,218
1814,866000000,1778585042,48.97430419921875,2.035,,3.035,나쁨,심각한 악화 (나쁨-3),3.035,,d83bda1d5960,1,1.8333333730697632,24.006637573242188,957000000,1775993042,218
1814,510000000,1778585048,48.973350524902344,2.035,,3.035,나쁨,심각한 악화 (나쁨-3),3.035,,d83bda1d5960,1,2,24.030670166015625,601000000,1775993048,218
1814,503000000,1778585054,48.97144317626953,2.035,,3.035,나쁨,심각한 악화 (나쁨-3),3.035,,d83bda1d5960,1,2.1666667461395264,24.0360107421875,599000000,1775993054,218
1814.3333740234375,503000000,1778585060,48.962860107421875,2.036,,3.036,나쁨,심각한 악화 (나쁨-3),3.036,,d83bda1d5960,1,2.3333332538604736,24.0146484375,593000000,1775993060,218
1814.6666259765625,508000000,1778585066,48.98002624511719,2.037,,3.037,나쁨,심각한 악화 (나쁨-3),3.037,,d83bda1d5960,1,2.5,23.99462127685547,602000000,1775993066,218
1815,723000000,1778585072,48.988609313964844,2.038,,3.038,나쁨,심각한 악화 (나쁨-3),3.038,,d83bda1d5960,1,2.5,23.9932861328125,819000000,1775993072,218
1815.3333740234375,662000000,1778585078,48.962860107421875,2.038,,3.038,나쁨,심각한 악화 (나쁨-3),3.038,,d83bda1d5960,1,2.6666667461395264,24.029335021972656,757000000,1775993078,218
1816,416000000,1778585085,48.97907257080078,2.04,,3.04,나쁨,심각한 악화 (나쁨-3),3.04,,d83bda1d5960,1,2.6666667461395264,24.040016174316406,508000000,1775993085,218
1816.6666259765625,231000000,1778585092,48.98479461669922,2.042,,3.042,나쁨,심각한 악화 (나쁨-3),3.042,,d83bda1d5960,1,2.6666667461395264,24.030670166015625,325000000,1775993092,218
1817,223000000,1778585099,48.96858215332031,2.043,,3.043,나쁨,심각한 악화 (나쁨-3),3.043,,d83bda1d5960,1,2.8333332538604736,24.019989013671875,320000000,1775993099,218
1817,218000000,1778585105,48.96953582763672,2.043,,3.043,나쁨,심각한 악화 (나쁨-3),3.043,,d83bda1d5960,1,2.8333332538604736,24.02666473388672,312000000,1775993105,217.9166717529297
1817,295000000,1778585111,48.97716522216797,2.043,,3.043,나쁨,심각한 악화 (나쁨-3),3.043,,d83bda1d5960,1,3.1666667461395264,24.042686462402344,389000000,1775993111,217.8333282470703
1817,233000000,1778585117,48.98002624511719,2.043,,3.043,나쁨,심각한 악화 (나쁨-3),3.043,,d83bda1d5960,1,3.5,24.03467559814453,329000000,1775993117,217.75
1817,338000000,1778585123,48.99242401123047,2.043,,3.043,나쁨,심각한 악화 (나쁨-3),3.043,,d83bda1d5960,1,3.6666667461395264,24.03467559814453,435000000,1775993123,217.6666717529297
1817,231000000,1778585129,49.00959014892578,2.043,,3.043,나쁨,심각한 악화 (나쁨-3),3.043,,d83bda1d5960,1,3.5,24.03734588623047,346000000,1775993129,217.5833282470703
1817,211000000,1778585135,48.99909973144531,2.043,,3.043,나쁨,심각한 악화 (나쁨-3),3.043,,d83bda1d5960,1,3,24.0360107421875,306000000,1775993135,217.5
1817,120000000,1778585142,48.98479461669922,2.043,,3.043,나쁨,심각한 악화 (나쁨-3),3.043,,d83bda1d5960,1,2.8333332538604736,24.038681030273438,212000000,1775993142,217.4166717529297
1816.6666259765625,651000000,1778585147,48.98670196533203,2.042,,3.042,나쁨,심각한 악화 (나쁨-3),3.042,,d83bda1d5960,1,2.5,24.044021606445312,741000000,1775993147,217.3333282470703
1816.3333740234375,309000000,1778585154,48.97907257080078,2.041,,3.041,나쁨,심각한 악화 (나쁨-3),3.041,,d83bda1d5960,1,2.3333332538604736,24.032005310058594,400000000,1775993154,217.25
1816,678000000,1778585160,48.98765563964844,2.04,,3.04,나쁨,심각한 악화 (나쁨-3),3.04,,d83bda1d5960,1,2.1666667461395264,24.029335021972656,768000000,1775993160,217.1666717529297
1816,854000000,1778585166,49.012451171875,2.04,,3.04,나쁨,심각한 악화 (나쁨-3),3.04,,d83bda1d5960,1,2.3333332538604736,24.044021606445312,944000000,1775993166,217.0833282470703
1816,974000000,1778585172,49.003868103027344,2.04,,3.04,나쁨,심각한 악화 (나쁨-3),3.04,,d83bda1d5960,1,2.6666667461395264,24.033340454101562,66000000,1775993173,217
1816,835000000,1778585178,48.967628479003906,2.04,,3.04,나쁨,심각한 악화 (나쁨-3),3.04,,d83bda1d5960,1,2.5,24.019989013671875,926000000,1775993178,217
1816,900000000,1778585184,48.947601318359375,2.04,,3.04,나쁨,심각한 악화 (나쁨-3),3.04,,d83bda1d5960,1,2.8333332538604736,24.027999877929688,990000000,1775993184,217
1816,897000000,1778585190,48.96476745605469,2.04,,3.04,나쁨,심각한 악화 (나쁨-3),3.04,,d83bda1d5960,1,2.8333332538604736,24.03467559814453,988000000,1775993190,217
1816,832000000,1778585196,48.990516662597656,2.04,,3.04,나쁨,심각한 악화 (나쁨-3),3.04,,d83bda1d5960,1,3,24.0360107421875,924000000,1775993196,217
1816,723000000,1778585203,49.01054382324219,2.04,,3.04,나쁨,심각한 악화 (나쁨-3),3.04,,d83bda1d5960,1,2.8333332538604736,24.029335021972656,813000000,1775993203,217
1816,296000000,1778585209,48.998146057128906,2.04,,3.04,나쁨,심각한 악화 (나쁨-3),3.04,,d83bda1d5960,1,2.8333332538604736,24.029335021972656,386000000,1775993209,217
1816.3333740234375,813000000,1778585215,49.005775451660156,2.041,,3.041,나쁨,심각한 악화 (나쁨-3),3.041,,d83bda1d5960,1,2.8333332538604736,24.02532958984375,903000000,1775993215,217
1816.6666259765625,266000000,1778585222,49.02580261230469,2.042,,3.042,나쁨,심각한 악화 (나쁨-3),3.042,,d83bda1d5960,1,2.8333332538604736,24.006637573242188,355000000,1775993222,217
1817,138000000,1778585228,49.03724670410156,2.043,,3.043,나쁨,심각한 악화 (나쁨-3),3.043,,d83bda1d5960,1,3,24.01598358154297,231000000,1775993228,217
1817,186000000,1778585234,49.05536651611328,2.043,,3.043,나쁨,심각한 악화 (나쁨-3),3.043,,d83bda1d5960,1,3,24.03467559814453,276000000,1775993234,217
1817.3333740234375,161000000,1778585240,49.039154052734375,2.043,,3.043,나쁨,심각한 악화 (나쁨-3),3.043,,d83bda1d5960,1,3.1666667461395264,24.03467559814453,251000000,1775993240,217
1817.6666259765625,179000000,1778585246,49.042015075683594,2.044,,3.044,나쁨,심각한 악화 (나쁨-3),3.044,,d83bda1d5960,1,3.3333332538604736,24.04535675048828,270000000,1775993246,217
1818,310000000,1778585252,49.034385681152344,2.045,,3.045,나쁨,심각한 악화 (나쁨-3),3.045,,d83bda1d5960,1,3.5,24.03734588623047,399000000,1775993252,217
1818,168000000,1778585258,49.0277099609375,2.045,,3.045,나쁨,심각한 악화 (나쁨-3),3.045,,d83bda1d5960,1,3.1666667461395264,24.033340454101562,260000000,1775993258,217
1818,907000000,1778585264,49.051551818847656,2.045,,3.045,나쁨,심각한 악화 (나쁨-3),3.045,,d83bda1d5960,1,2.8333332538604736,24.030670166015625,998000000,1775993264,217
1818,170000000,1778585270,49.034385681152344,2.045,,3.045,나쁨,심각한 악화 (나쁨-3),3.045,,d83bda1d5960,1,2.8333332538604736,24.041351318359375,260000000,1775993270,217
1818.3333740234375,459000000,1778585276,49.034385681152344,2.046,,3.046,나쁨,심각한 악화 (나쁨-3),3.046,,d83bda1d5960,1,2.8333332538604736,24.041351318359375,548000000,1775993276,217
1818.6666259765625,110000000,1778585283,49.02484893798828,2.047,,3.047,나쁨,심각한 악화 (나쁨-3),3.047,,d83bda1d5960,1,2.5,24.04535675048828,201000000,1775993283,217
1819.3333740234375,88000000,1778585289,49.042015075683594,2.048,,3.048,나쁨,심각한 악화 (나쁨-3),3.048,,d83bda1d5960,1,2.3333332538604736,24.032005310058594,180000000,1775993289,217
