co2,createdAt._nanoseconds,createdAt._seconds,expireAt._nanoseconds,expireAt._seconds,humidity,iaqi.e_score,iaqi.i_score,iaqi.m_score,iaqi.primary_grade,iaqi.sub_level,iaqiScore,k,nox,pm25,temp,timestamp._nanoseconds,timestamp._seconds,tvoc
1798.6666259765625,66000000,1775992648,580000000,1778584647,48.797874450683594,1.997,,2.997,나쁨,중간수준 악화 (나쁨-2),2.997,,1,2.6666667461395264,24.04669189453125,66000000,1775992648,219
1798.6666259765625,104000000,1775992654,626000000,1778584653,48.79119873046875,1.997,,2.997,나쁨,중간수준 악화 (나쁨-2),2.997,,1,2.8333332538604736,24.033340454101562,104000000,1775992654,219
1799,97000000,1775992660,621000000,1778584659,48.80455017089844,1.998,,2.998,나쁨,중간수준 악화 (나쁨-2),2.998,,1,2.8333332538604736,24.03467559814453,97000000,1775992660,219
1798.6666259765625,431000000,1775992666,945000000,1778584665,48.79119873046875,1.997,,2.997,나쁨,중간수준 악화 (나쁨-2),2.997,,1,2.5,24.04535675048828,431000000,1775992666,219
1798.3333740234375,465000000,1775992673,976000000,1778584672,48.76068115234375,1.996,,2.996,나쁨,중간수준 악화 (나쁨-2),2.996,,1,2.5,24.052032470703125,465000000,1775992673,219
1798,47000000,1775992679,562000000,1778584678,48.782615661621094,1.995,,2.995,나쁨,중간수준 악화 (나쁨-2),2.995,,1,2.5,24.049362182617188,47000000,1775992679,219
1798,57000000,1775992685,568000000,1778584684,48.802642822265625,1.995,,2.995,나쁨,중간수준 악화 (나쁨-2),2.995,,1,2.5,24.030670166015625,57000000,1775992685,219
1798,159000000,1775992691,681000000,1778584690,48.82648468017578,1.995,,2.995,나쁨,중간수준 악화 (나쁨-2),2.995,,1,2.3333332538604736,24.0360107421875,159000000,1775992691,219
1798,52000000,1775992697,577000000,1778584696,48.84269714355469,1.995,,2.995,나쁨,중간수준 악화 (나쁨-2),2.995,,1,1.8333333730697632,24.04535675048828,52000000,1775992697,219
1798,189000000,1775992703,717000000,1778584702,48.83506774902344,1.995,,2.995,나쁨,중간수준 악화 (나쁨-2),2.995,,1,1.8333333730697632,24.041351318359375,189000000,1775992703,219
1798,58000000,1775992709,581000000,1778584708,48.83983612060547,1.995,,2.995,나쁨,중간수준 악화 (나쁨-2),2.995,,1,1.8333333730697632,24.042686462402344,58000000,1775992709,219
1798.3333740234375,11000000,1775992715,538000000,1778584714,48.84651184082031,1.996,,2.996,나쁨,중간수준 악화 (나쁨-2),2.996,,1,1.8333333730697632,24.03734588623047,11000000,1775992715,219
1799,0,1775992722,514000000,1778584721,48.8446044921875,1.998,,2.998,나쁨,중간수준 악화 (나쁨-2),2.998,,1,2,24.027999877929688,0,1775992722,219
1799.6666259765625,721000000,1775992728,238000000,1778584728,48.851280212402344,1.999,,2.999,나쁨,중간수준 악화 (나쁨-2),2.999,,1,2,24.044021606445312,721000000,1775992728,218.9166717529297
1800,694000000,1775992735,221000000,1778584735,48.886566162109375,2,,3,나쁨,심각한 악화 (나쁨-3),3,,1,2.5,24.05870819091797,694000000,1775992735,218.8333282470703
1800.3333740234375,201000000,1775992741,719000000,1778584740,48.89801025390625,2.001,,3.001,나쁨,심각한 악화 (나쁨-3),3.001,,1,2.6666667461395264,24.06671905517578,201000000,1775992741,218.75
1800.6666259765625,74000000,1775992747,605000000,1778584746,48.87989044189453,2.002,,3.002,나쁨,심각한 악화 (나쁨-3),3.002,,1,2.6666667461395264,24.053367614746094,74000000,1775992747,218.6666717529297
1801,131000000,1775992755,656000000,1778584754,48.88084411621094,2.003,,3.003,나쁨,심각한 악화 (나쁨-3),3.003,,1,2.5,24.03734588623047,131000000,1775992755,218.5833282470703
1800.6666259765625,563000000,1775992760,84000000,1778584760,48.87226104736328,2.002,,3.002,나쁨,심각한 악화 (나쁨-3),3.002,,1,2.5,24.03734588623047,563000000,1775992760,218.5
1800.3333740234375,531000000,1775992766,55000000,1778584766,48.906593322753906,2.001,,3.001,나쁨,심각한 악화 (나쁨-3),3.001,,1,2.8333332538604736,24.038681030273438,531000000,1775992766,218.3333282470703
1800.3333740234375,683000000,1775992772,200000000,1778584772,48.937110900878906,2.001,,3.001,나쁨,심각한 악화 (나쁨-3),3.001,,1,2.8333332538604736,24.049362182617188,683000000,1775992772,218.25
1800.6666259765625,570000000,1775992778,90000000,1778584778,48.932342529296875,2.002,,3.002,나쁨,심각한 악화 (나쁨-3),3.002,,1,2.8333332538604736,24.054702758789062,570000000,1775992778,218.1666717529297
1801,296000000,1775992785,820000000,1778584784,48.932342529296875,2.003,,3.003,나쁨,심각한 악화 (나쁨-3),3.003,,1,3,24.05603790283203,296000000,1775992785,218.0833282470703
1801.3333740234375,569000000,1775992792,88000000,1778584792,48.901824951171875,2.003,,3.003,나쁨,심각한 악화 (나쁨-3),3.003,,1,3,24.03734588623047,569000000,1775992792,218
1802,268000000,1775992798,795000000,1778584797,48.88275146484375,2.005,,3.005,나쁨,심각한 악화 (나쁨-3),3.005,,1,3.1666667461395264,24.030670166015625,268000000,1775992798,218
1803,998000000,1775992803,525000000,1778584803,48.91517639160156,2.007,,3.008,나쁨,심각한 악화 (나쁨-3),3.008,,1,3.1666667461395264,24.027999877929688,998000000,1775992803,218
1803.6666259765625,20000000,1775992810,547000000,1778584809,48.93424987792969,2.009,,3.009,나쁨,심각한 악화 (나쁨-3),3.009,,1,3.3333332538604736,24.0360107421875,20000000,1775992810,218
1804,34000000,1775992816,554000000,1778584815,48.93424987792969,2.01,,3.01,나쁨,심각한 악화 (나쁨-3),3.01,,1,3.5,24.052032470703125,34000000,1775992816,218
1803.6666259765625,100000000,1775992822,625000000,1778584821,48.924713134765625,2.009,,3.009,나쁨,심각한 악화 (나쁨-3),3.009,,1,3.6666667461395264,24.042686462402344,100000000,1775992822,218
1803.6666259765625,6000000,1775992828,529000000,1778584827,48.91613006591797,2.009,,3.009,나쁨,심각한 악화 (나쁨-3),3.009,,1,4.166666507720947,24.044021606445312,6000000,1775992828,218
1804,138000000,1775992834,663000000,1778584833,48.94569396972656,2.01,,3.01,나쁨,심각한 악화 (나쁨-3),3.01,,1,4,24.053367614746094,138000000,1775992834,218
1804.6666259765625,4000000,1775992840,523000000,1778584839,48.94950866699219,2.012,,3.012,나쁨,심각한 악화 (나쁨-3),3.012,,1,3.8333332538604736,24.03467559814453,4000000,1775992840,218
1805,115000000,1775992846,645000000,1778584845,48.94378662109375,2.013,,3.013,나쁨,심각한 악화 (나쁨-3),3.013,,1,3.5,24.030670166015625,115000000,1775992846,218
1805.3333740234375,560000000,1775992853,72000000,1778584853,48.951416015625,2.013,,3.013,나쁨,심각한 악화 (나쁨-3),3.013,,1,3.1666667461395264,24.044021606445312,560000000,1775992853,218
1805.6666259765625,264000000,1775992859,783000000,1778584858,48.94950866699219,2.014,,3.014,나쁨,심각한 악화 (나쁨-3),3.014,,1,3,24.03734588623047,264000000,1775992859,218
1806.3333740234375,66000000,1775992865,589000000,1778584864,49.00672912597656,2.016,,3.016,나쁨,심각한 악화 (나쁨-3),3.016,,1,2.6666667461395264,24.042686462402344,66000000,1775992865,218
1807,161000000,1775992871,683000000,1778584870,49.011497497558594,2.018,,3.018,나쁨,심각한 악화 (나쁨-3),3.018,,1,2.6666667461395264,24.053367614746094,161000000,1775992871,218
1808,113000000,1775992877,626000000,1778584876,48.958091735839844,2.02,,3.02,나쁨,심각한 악화 (나쁨-3),3.02,,1,2.8333332538604736,24.02666473388672,113000000,1775992877,218
1809.6666259765625,145000000,1775992883,670000000,1778584882,48.951416015625,2.024,,3.024,나쁨,심각한 악화 (나쁨-3),3.024,,1,3,24.02399444580078,145000000,1775992883,218
1811,290000000,1775992889,813000000,1778584888,48.93901824951172,2.027,,3.028,나쁨,심각한 악화 (나쁨-3),3.028,,1,3,24.044021606445312,290000000,1775992889,218
1812,64000000,1775992895,592000000,1778584894,48.94855499267578,2.03,,3.03,나쁨,심각한 악화 (나쁨-3),3.03,,1,3,24.0360107421875,64000000,1775992895,218
1812,933000000,1775992901,458000000,1778584901,48.95713806152344,2.03,,3.03,나쁨,심각한 악화 (나쁨-3),3.03,,1,3,24.019989013671875,933000000,1775992901,218
1811.6666259765625,230000000,1775992907,758000000,1778584906,48.944740295410156,2.029,,3.029,나쁨,심각한 악화 (나쁨-3),3.029,,1,3,24.032005310058594,230000000,1775992907,218
1811.3333740234375,640000000,1775992914,162000000,1778584914,48.947601318359375,2.028,,3.028,나쁨,심각한 악화 (나쁨-3),3.028,,1,2.6666667461395264,24.05603790283203,640000000,1775992914,218
1811,299000000,1775992920,825000000,1778584919,48.927574157714844,2.027,,3.028,나쁨,심각한 악화 (나쁨-3),3.028,,1,2.8333332538604736,24.044021606445312,299000000,1775992920,218
1811,72000000,1775992926,594000000,1778584925,48.92375946044922,2.027,,3.028,나쁨,심각한 악화 (나쁨-3),3.028,,1,3,24.033340454101562,72000000,1775992926,218
1811,197000000,1775992932,721000000,1778584931,48.950462341308594,2.027,,3.028,나쁨,심각한 악화 (나쁨-3),3.028,,1,3,24.0360107421875,197000000,1775992932,218
1811,624000000,1775992938,156000000,1778584938,48.965721130371094,2.027,,3.028,나쁨,심각한 악화 (나쁨-3),3.028,,1,2.8333332538604736,24.02532958984375,624000000,1775992938,218
1811.6666259765625,144000000,1775992944,663000000,1778584943,48.97144317626953,2.029,,3.029,나쁨,심각한 악화 (나쁨-3),3.029,,1,2.8333332538604736,24.018653869628906,144000000,1775992944,218
1812.3333740234375,174000000,1775992950,696000000,1778584949,48.97621154785156,2.031,,3.031,나쁨,심각한 악화 (나쁨-3),3.031,,1,2.8333332538604736,24.0146484375,174000000,1775992950,218
1813,200000000,1775992956,709000000,1778584955,48.959999084472656,2.033,,3.033,나쁨,심각한 악화 (나쁨-3),3.033,,1,2.5,24.018653869628906,200000000,1775992956,218
1813.3333740234375,124000000,1775992963,634000000,1778584962,48.947601318359375,2.033,,3.033,나쁨,심각한 악화 (나쁨-3),3.033,,1,2.1666667461395264,24.02666473388672,124000000,1775992963,218
1813.6666259765625,601000000,1775992968,120000000,1778584968,48.97621154785156,2.034,,3.034,나쁨,심각한 악화 (나쁨-3),3.034,,1,1.8333333730697632,24.030670166015625,601000000,1775992968,218
1814,39000000,1775992976,549000000,1778584975,48.975257873535156,2.035,,3.035,나쁨,심각한 악화 (나쁨-3),3.035,,1,1.8333333730697632,24.022659301757812,39000000,1775992976,218
1814,836000000,1775992981,368000000,1778584981,48.967628479003906,2.035,,3.035,나쁨,심각한 악화 (나쁨-3),3.035,,1,1.6666666269302368,24.029335021972656,836000000,1775992981,218
1814,498000000,1775992987,26000000,1778584987,48.980979919433594,2.035,,3.035,나쁨,심각한 악화 (나쁨-3),3.035,,1,1.6666666269302368,24.053367614746094,498000000,1775992987,218
1814,654000000,1775992993,180000000,1778584993,48.98193359375,2.035,,3.035,나쁨,심각한 악화 (나쁨-3),3.035,,1,1.8333333730697632,24.03734588623047,654000000,1775992993,218
1814,504000000,1775992999,26000000,1778584999,48.990516662597656,2.035,,3.035,나쁨,심각한 악화 (나쁨-3),3.035,,1,2,24.029335021972656,504000000,1775992999,218
1814,536000000,1775993005,62000000,1778585005,48.982887268066406,2.035,,3.035,나쁨,심각한 악화 (나쁨-3),3.035,,1,2,24.053367614746094,536000000,1775993005,218
1814,659000000,1775993011,179000000,1778585011,48.96476745605469,2.035,,3.035,나쁨,심각한 악화 (나쁨-3),3.035,,1,1.8333333730697632,24.041351318359375,659000000,1775993011,218
1813.6666259765625,539000000,1775993017,66000000,1778585017,48.973350524902344,2.034,,3.034,나쁨,심각한 악화 (나쁨-3),3.034,,1,1.8333333730697632,24.0146484375,539000000,1775993017,218
1813.6666259765625,346000000,1775993024,871000000,1778585023,49.00768280029297,2.034,,3.034,나쁨,심각한 악화 (나쁨-3),3.034,,1,1.8333333730697632,24.006637573242188,346000000,1775993024,218
1813.6666259765625,529000000,1775993029,53000000,1778585029,49.001007080078125,2.034,,3.034,나쁨,심각한 악화 (나쁨-3),3.034,,1,1.8333333730697632,24.01598358154297,529000000,1775993029,218
1814,9000000,1775993037,526000000,1778585036,48.967628479003906,2.035,,3.035,나쁨,심각한 악화 (나쁨-3),3.035,,1,1.8333333730697632,24.01331329345703,9000000,1775993037,218
1814,339000000,1775993043,866000000,1778585042,48.97430419921875,2.035,,3.035,나쁨,심각한 악화 (나쁨-3),3.035,,1,1.8333333730697632,24.006637573242188,339000000,1775993043,218
1814,988000000,1775993048,510000000,1778585048,48.973350524902344,2.035,,3.035,나쁨,심각한 악화 (나쁨-3),3.035,,1,2,24.030670166015625,988000000,1775993048,218
1814,991000000,1775993054,503000000,1778585054,48.97144317626953,2.035,,3.035,나쁨,심각한 악화 (나쁨-3),3.035,,1,2.1666667461395264,24.0360107421875,991000000,1775993054,218
1814.3333740234375,977000000,1775993060,503000000,1778585060,48.962860107421875,2.036,,3.036,나쁨,심각한 악화 (나쁨-3),3.036,,1,2.3333332538604736,24.0146484375,977000000,1775993060,218
1814.6666259765625,995000000,1775993066,508000000,1778585066,48.98002624511719,2.037,,3.037,나쁨,심각한 악화 (나쁨-3),3.037,,1,2.5,23.99462127685547,995000000,1775993066,218
1815,215000000,1775993073,723000000,1778585072,48.988609313964844,2.038,,3.038,나쁨,심각한 악화 (나쁨-3),3.038,,1,2.5,23.9932861328125,215000000,1775993073,218
1815.3333740234375,145000000,1775993079,662000000,1778585078,48.962860107421875,2.038,,3.038,나쁨,심각한 악화 (나쁨-3),3.038,,1,2.6666667461395264,24.029335021972656,145000000,1775993079,218
1816,908000000,1775993085,416000000,1778585085,48.97907257080078,2.04,,3.04,나쁨,심각한 악화 (나쁨-3),3.04,,1,2.6666667461395264,24.040016174316406,908000000,1775993085,218
1816.6666259765625,719000000,1775993092,231000000,1778585092,48.98479461669922,2.042,,3.042,나쁨,심각한 악화 (나쁨-3),3.042,,1,2.6666667461395264,24.030670166015625,719000000,1775993092,218
1817,713000000,1775993099,223000000,1778585099,48.96858215332031,2.043,,3.043,나쁨,심각한 악화 (나쁨-3),3.043,,1,2.8333332538604736,24.019989013671875,713000000,1775993099,218
1817,703000000,1775993105,218000000,1778585105,48.96953582763672,2.043,,3.043,나쁨,심각한 악화 (나쁨-3),3.043,,1,2.8333332538604736,24.02666473388672,703000000,1775993105,217.9166717529297
1817,784000000,1775993111,295000000,1778585111,48.97716522216797,2.043,,3.043,나쁨,심각한 악화 (나쁨-3),3.043,,1,3.1666667461395264,24.042686462402344,784000000,1775993111,217.8333282470703
1817,719000000,1775993117,233000000,1778585117,48.98002624511719,2.043,,3.043,나쁨,심각한 악화 (나쁨-3),3.043,,1,3.5,24.03467559814453,719000000,1775993117,217.75
1817,833000000,1775993123,338000000,1778585123,48.99242401123047,2.043,,3.043,나쁨,심각한 악화 (나쁨-3),3.043,,1,3.6666667461395264,24.03467559814453,833000000,1775993123,217.6666717529297
1817,747000000,1775993129,231000000,1778585129,49.00959014892578,2.043,,3.043,나쁨,심각한 악화 (나쁨-3),3.043,,1,3.5,24.03734588623047,747000000,1775993129,217.5833282470703
1817,701000000,1775993135,211000000,1778585135,48.99909973144531,2.043,,3.043,나쁨,심각한 악화 (나쁨-3),3.043,,1,3,24.0360107421875,701000000,1775993135,217.5
1817,601000000,1775993142,120000000,1778585142,48.98479461669922,2.043,,3.043,나쁨,심각한 악화 (나쁨-3),3.043,,1,2.8333332538604736,24.038681030273438,601000000,1775993142,217.4166717529297
1816.6666259765625,127000000,1775993148,651000000,1778585147,48.98670196533203,2.042,,3.042,나쁨,심각한 악화 (나쁨-3),3.042,,1,2.5,24.044021606445312,127000000,1775993148,217.3333282470703
1816.3333740234375,788000000,1775993154,309000000,1778585154,48.97907257080078,2.041,,3.041,나쁨,심각한 악화 (나쁨-3),3.041,,1,2.3333332538604736,24.032005310058594,788000000,1775993154,217.25
1816,156000000,1775993161,678000000,1778585160,48.98765563964844,2.04,,3.04,나쁨,심각한 악화 (나쁨-3),3.04,,1,2.1666667461395264,24.029335021972656,156000000,1775993161,217.1666717529297
1816,330000000,1775993167,854000000,1778585166,49.012451171875,2.04,,3.04,나쁨,심각한 악화 (나쁨-3),3.04,,1,2.3333332538604736,24.044021606445312,330000000,1775993167,217.0833282470703
1816,442000000,1775993173,974000000,1778585172,49.003868103027344,2.04,,3.04,나쁨,심각한 악화 (나쁨-3),3.04,,1,2.6666667461395264,24.033340454101562,442000000,1775993173,217
1816,312000000,1775993179,835000000,1778585178,48.967628479003906,2.04,,3.04,나쁨,심각한 악화 (나쁨-3),3.04,,1,2.5,24.019989013671875,312000000,1775993179,217
1816,383000000,1775993185,900000000,1778585184,48.947601318359375,2.04,,3.04,나쁨,심각한 악화 (나쁨-3),3.04,,1,2.8333332538604736,24.027999877929688,383000000,1775993185,217
1816,380000000,1775993191,897000000,1778585190,48.96476745605469,2.04,,3.04,나쁨,심각한 악화 (나쁨-3),3.04,,1,2.8333332538604736,24.03467559814453,380000000,1775993191,217
1816,323000000,1775993197,832000000,1778585196,48.990516662597656,2.04,,3.04,나쁨,심각한 악화 (나쁨-3),3.04,,1,3,24.0360107421875,323000000,1775993197,217
1816,198000000,1775993204,723000000,1778585203,49.01054382324219,2.04,,3.04,나쁨,심각한 악화 (나쁨-3),3.04,,1,2.8333332538604736,24.029335021972656,198000000,1775993204,217
1816,783000000,1775993209,296000000,1778585209,48.998146057128906,2.04,,3.04,나쁨,심각한 악화 (나쁨-3),3.04,,1,2.8333332538604736,24.029335021972656,783000000,1775993209,217
1816.3333740234375,298000000,1775993216,813000000,1778585215,49.005775451660156,2.041,,3.041,나쁨,심각한 악화 (나쁨-3),3.041,,1,2.8333332538604736,24.02532958984375,298000000,1775993216,217
1816.6666259765625,740000000,1775993222,266000000,1778585222,49.02580261230469,2.042,,3.042,나쁨,심각한 악화 (나쁨-3),3.042,,1,2.8333332538604736,24.006637573242188,740000000,1775993222,217
1817,608000000,1775993228,138000000,1778585228,49.03724670410156,2.043,,3.043,나쁨,심각한 악화 (나쁨-3),3.043,,1,3,24.01598358154297,608000000,1775993228,217
1817,669000000,1775993234,186000000,1778585234,49.05536651611328,2.043,,3.043,나쁨,심각한 악화 (나쁨-3),3.043,,1,3,24.03467559814453,669000000,1775993234,217
1817.3333740234375,643000000,1775993240,161000000,1778585240,49.039154052734375,2.043,,3.043,나쁨,심각한 악화 (나쁨-3),3.043,,1,3.1666667461395264,24.03467559814453,643000000,1775993240,217
1817.6666259765625,660000000,1775993246,179000000,1778585246,49.042015075683594,2.044,,3.044,나쁨,심각한 악화 (나쁨-3),3.044,,1,3.3333332538604736,24.04535675048828,660000000,1775993246,217
1818,787000000,1775993252,310000000,1778585252,49.034385681152344,2.045,,3.045,나쁨,심각한 악화 (나쁨-3),3.045,,1,3.5,24.03734588623047,787000000,1775993252,217
1818,640000000,1775993258,168000000,1778585258,49.0277099609375,2.045,,3.045,나쁨,심각한 악화 (나쁨-3),3.045,,1,3.1666667461395264,24.033340454101562,640000000,1775993258,217
1818,392000000,1775993265,907000000,1778585264,49.051551818847656,2.045,,3.045,나쁨,심각한 악화 (나쁨-3),3.045,,1,2.8333332538604736,24.030670166015625,392000000,1775993265,217
1818,650000000,1775993270,170000000,1778585270,49.034385681152344,2.045,,3.045,나쁨,심각한 악화 (나쁨-3),3.045,,1,2.8333332538604736,24.041351318359375,650000000,1775993270,217
1818.3333740234375,931000000,1775993276,459000000,1778585276,49.034385681152344,2.046,,3.046,나쁨,심각한 악화 (나쁨-3),3.046,,1,2.8333332538604736,24.041351318359375,931000000,1775993276,217
1818.6666259765625,589000000,1775993283,110000000,1778585283,49.02484893798828,2.047,,3.047,나쁨,심각한 악화 (나쁨-3),3.047,,1,2.5,24.04535675048828,589000000,1775993283,217
1819.3333740234375,565000000,1775993289,88000000,1778585289,49.042015075683594,2.048,,3.048,나쁨,심각한 악화 (나쁨-3),3.048,,1,2.3333332538604736,24.032005310058594,565000000,1775993289,217
1820,824000000,1775993295,344000000,1778585295,49.034385681152344,2.05,,3.05,나쁨,심각한 악화 (나쁨-3),3.05,,1,2.5,24.019989013671875,824000000,1775993295,217
1820.6666259765625,586000000,1775993301,104000000,1778585301,49.03247833251953,2.052,,3.052,나쁨,심각한 악화 (나쁨-3),3.052,,1,2.6666667461395264,24.017318725585938,586000000,1775993301,217
1821,611000000,1775993307,107000000,1778585307,49.019126892089844,2.053,,3.053,나쁨,심각한 악화 (나쁨-3),3.053,,1,2.6666667461395264,24.044021606445312,611000000,1775993307,217
1821.3333740234375,626000000,1775993313,155000000,1778585313,49.04106140136719,2.053,,3.053,나쁨,심각한 악화 (나쁨-3),3.053,,1,2.8333332538604736,24.049362182617188,626000000,1775993313,217
1821.6666259765625,612000000,1775993319,131000000,1778585319,49.064903259277344,2.054,,3.054,나쁨,심각한 악화 (나쁨-3),3.054,,1,3,24.03734588623047,612000000,1775993319,217
1822.3333740234375,461000000,1775993326,985000000,1778585325,49.05250549316406,2.056,,3.056,나쁨,심각한 악화 (나쁨-3),3.056,,1,3,24.027999877929688,461000000,1775993326,217
1822.6666259765625,171000000,1775993333,689000000,1778585332,49.08111572265625,2.057,,3.057,나쁨,심각한 악화 (나쁨-3),3.057,,1,3,24.032005310058594,171000000,1775993333,217
1823.3333740234375,619000000,1775993338,133000000,1778585338,49.06394958496094,2.058,,3.058,나쁨,심각한 악화 (나쁨-3),3.058,,1,2.8333332538604736,24.040016174316406,619000000,1775993338,217
1824,151000000,1775993345,673000000,1778585344,49.02484893798828,2.06,,3.06,나쁨,심각한 악화 (나쁨-3),3.06,,1,2.5,24.02532958984375,151000000,1775993345,217
1825,147000000,1775993351,663000000,1778585350,49.031524658203125,2.063,,3.063,나쁨,심각한 악화 (나쁨-3),3.063,,1,2.1666667461395264,24.019989013671875,147000000,1775993351,217
1825.6666259765625,250000000,1775993357,770000000,1778585356,49.04296875,2.064,,3.064,나쁨,심각한 악화 (나쁨-3),3.064,,1,1.8333333730697632,24.02399444580078,250000000,1775993357,217
1826,640000000,1775993364,159000000,1778585364,49.057273864746094,2.065,,3.065,나쁨,심각한 악화 (나쁨-3),3.065,,1,1.8333333730697632,24.02399444580078,640000000,1775993364,217
1826.3333740234375,59000000,1775993370,594000000,1778585369,49.06299591064453,2.066,,3.066,나쁨,심각한 악화 (나쁨-3),3.066,,1,1.6666666269302368,24.02666473388672,59000000,1775993370,217
1826.6666259765625,137000000,1775993376,664000000,1778585375,49.0887451171875,2.067,,3.067,나쁨,심각한 악화 (나쁨-3),3.067,,1,2,24.029335021972656,137000000,1775993376,217
1828,955000000,1775993382,481000000,1778585382,49.10209655761719,2.07,,3.07,나쁨,심각한 악화 (나쁨-3),3.07,,1,2.3333332538604736,24.029335021972656,955000000,1775993382,217
1829.3333740234375,271000000,1775993388,784000000,1778585387,49.074440002441406,2.073,,3.073,나쁨,심각한 악화 (나쁨-3),3.073,,1,2.6666667461395264,24.02532958984375,271000000,1775993388,217
1830.6666259765625,14000000,1775993395,532000000,1778585394,49.07157897949219,2.077,,3.077,나쁨,심각한 악화 (나쁨-3),3.077,,1,3.1666667461395264,24.017318725585938,14000000,1775993395,217
1831.3333740234375,564000000,1775993400,80000000,1778585400,49.09446716308594,2.078,,3.078,나쁨,심각한 악화 (나쁨-3),3.078,,1,3.3333332538604736,24.019989013671875,564000000,1775993400,217
1831.3333740234375,271000000,1775993407,799000000,1778585406,49.10686492919922,2.078,,3.078,나쁨,심각한 악화 (나쁨-3),3.078,,1,3.5,24.02399444580078,271000000,1775993407,217
1831.6666259765625,200000000,1775993413,721000000,1778585412,49.12498474121094,2.079,,3.079,나쁨,심각한 악화 (나쁨-3),3.079,,1,3.5,24.03467559814453,200000000,1775993413,217
1831.6666259765625,216000000,1775993419,732000000,1778585418,49.120216369628906,2.079,,3.079,나쁨,심각한 악화 (나쁨-3),3.079,,1,3.5,24.0360107421875,216000000,1775993419,217
1832.3333740234375,211000000,1775993425,716000000,1778585424,49.0887451171875,2.081,,3.081,나쁨,심각한 악화 (나쁨-3),3.081,,1,3.3333332538604736,24.0360107421875,211000000,1775993425,217
1833.3333740234375,247000000,1775993431,765000000,1778585430,49.089698791503906,2.083,,3.083,나쁨,심각한 악화 (나쁨-3),3.083,,1,3.3333332538604736,24.04669189453125,247000000,1775993431,217
1834.6666259765625,389000000,1775993437,876000000,1778585436,49.08397674560547,2.087,,3.087,나쁨,심각한 악화 (나쁨-3),3.087,,1,3.3333332538604736,24.033340454101562,389000000,1775993437,217
1835.3333740234375,25000000,1775993444,548000000,1778585443,49.064903259277344,2.088,,3.088,나쁨,심각한 악화 (나쁨-3),3.088,,1,3.5,24.02666473388672,25000000,1775993444,217
1835.6666259765625,235000000,1775993449,762000000,1778585448,49.077301025390625,2.089,,3.089,나쁨,심각한 악화 (나쁨-3),3.089,,1,3.3333332538604736,24.017318725585938,235000000,1775993449,217
1835.3333740234375,205000000,1775993456,726000000,1778585455,49.09065246582031,2.088,,3.088,나쁨,심각한 악화 (나쁨-3),3.088,,1,3.5,24.007972717285156,205000000,1775993456,217
1835.6666259765625,623000000,1775993461,146000000,1778585461,49.074440002441406,2.089,,3.089,나쁨,심각한 악화 (나쁨-3),3.089,,1,3.6666667461395264,24.018653869628906,623000000,1775993461,216.9166717529297
1836,367000000,1775993468,894000000,1778585467,49.082069396972656,2.09,,3.09,나쁨,심각한 악화 (나쁨-3),3.09,,1,3.6666667461395264,24.041351318359375,367000000,1775993468,216.8333282470703
1836.6666259765625,227000000,1775993474,748000000,1778585473,49.10400390625,2.092,,3.092,나쁨,심각한 악화 (나쁨-3),3.092,,1,3.5,24.04669189453125,227000000,1775993474,216.75
1837.3333740234375,255000000,1775993480,783000000,1778585479,49.10209655761719,2.093,,3.093,나쁨,심각한 악화 (나쁨-3),3.093,,1,3.1666667461395264,24.01598358154297,255000000,1775993480,216.6666717529297
1837.6666259765625,342000000,1775993486,863000000,1778585485,49.133567810058594,2.094,,3.094,나쁨,심각한 악화 (나쁨-3),3.094,,1,3.1666667461395264,24.010643005371094,342000000,1775993486,216.5833282470703
1838,233000000,1775993492,742000000,1778585491,49.158363342285156,2.095,,3.095,나쁨,심각한 악화 (나쁨-3),3.095,,1,3.1666667461395264,24.03467559814453,233000000,1775993492,216.5
1838,382000000,1775993498,905000000,1778585497,49.10686492919922,2.095,,3.095,나쁨,심각한 악화 (나쁨-3),3.095,,1,3,24.02399444580078,382000000,1775993498,216.3333282470703
1838,90000000,1775993505,613000000,1778585504,49.100189208984375,2.095,,3.095,나쁨,심각한 악화 (나쁨-3),3.095,,1,2.8333332538604736,24.007972717285156,90000000,1775993505,216.25
1838,670000000,1775993510,190000000,1778585510,49.168853759765625,2.095,,3.095,나쁨,심각한 악화 (나쁨-3),3.095,,1,3,24.033340454101562,670000000,1775993510,216.1666717529297
1838.3333740234375,79000000,1775993517,596000000,1778585516,49.18220520019531,2.096,,3.096,나쁨,심각한 악화 (나쁨-3),3.096,,1,3,24.038681030273438,79000000,1775993517,216.0833282470703
1838.6666259765625,262000000,1775993523,776000000,1778585522,49.153594970703125,2.097,,3.097,나쁨,심각한 악화 (나쁨-3),3.097,,1,2.8333332538604736,24.027999877929688,262000000,1775993523,216
1840,752000000,1775993529,276000000,1778585529,49.18315887451172,2.1,,3.1,나쁨,심각한 악화 (나쁨-3),3.1,,1,2.5,24.02399444580078,752000000,1775993529,216
1841,758000000,1775993535,287000000,1778585535,49.22416687011719,2.103,,3.103,나쁨,심각한 악화 (나쁨-3),3.103,,1,2.3333332538604736,24.00530242919922,758000000,1775993535,216
1843.3333740234375,774000000,1775993541,298000000,1778585541,49.23370361328125,2.108,,3.108,나쁨,심각한 악화 (나쁨-3),3.108,,1,2,24.006637573242188,774000000,1775993541,216.0833282470703
